time,HGI_X(km),HGI_Y(km),HGI_Z(km)
1610864340,9335699.387,11181804.77,-762839.509
1610864400,9329110.637,11185680.69,-763096.6858
1610864460,9322520.45,11189554.9,-763353.745
1610864520,9315928.828,11193427.37,-763610.6866
1610864580,9309335.77,11197298.13,-763867.5107
1610864640,9302741.278,11201167.16,-764124.217
1610864700,9296145.352,11205034.46,-764380.8055
1610864760,9289547.993,11208900.04,-764637.2762
1610864820,9282949.202,11212763.88,-764893.629
1610864880,9276348.978,11216626,-765149.8638
1610864940,9269747.324,11220486.39,-765405.9805
1610865000,9263144.238,11224345.04,-765661.9791
1610865060,9256539.723,11228201.96,-765917.8595
1610865120,9249933.779,11232057.15,-766173.6217
1610865180,9243326.406,11235910.61,-766429.2655
1610865240,9236717.605,11239762.33,-766684.791
1610865300,9230107.377,11243612.31,-766940.198
1610865360,9223495.723,11247460.55,-767195.4864
1610865420,9216882.642,11251307.06,-767450.6562
1610865480,9210268.136,11255151.82,-767705.7074
1610865540,9203652.206,11258994.85,-767960.6398
1610865600,9197034.852,11262836.13,-768215.4534
1610865660,9190416.075,11266675.67,-768470.1482
1610865720,9183795.875,11270513.46,-768724.7239
1610865780,9177174.253,11274349.52,-768979.1807
1610865840,9170551.21,11278183.82,-769233.5184
1610865900,9163926.746,11282016.38,-769487.7369
1610865960,9157300.863,11285847.19,-769741.8362
1610866020,9150673.56,11289676.25,-769995.8162
1610866080,9144044.839,11293503.56,-770249.6769
1610866140,9137414.701,11297329.12,-770503.4181
1610866200,9130783.145,11301152.93,-770757.0398
1610866260,9124150.172,11304974.98,-771010.542
1610866320,9117515.784,11308795.28,-771263.9245
1610866380,9110879.981,11312613.83,-771517.1874
1610866440,9104242.764,11316430.62,-771770.3304
1610866500,9097604.133,11320245.65,-772023.3537
1610866560,9090964.088,11324058.92,-772276.257
1610866620,9084322.632,11327870.44,-772529.0403
1610866680,9077679.764,11331680.19,-772781.7036
1610866740,9071035.485,11335488.18,-773034.2468
1610866800,9064389.796,11339294.41,-773286.6698
1610866860,9057742.697,11343098.88,-773538.9726
1610866920,9051094.19,11346901.58,-773791.155
1610866980,9044444.274,11350702.52,-774043.2171
1610867040,9037792.951,11354501.69,-774295.1587
1610867100,9031140.221,11358299.1,-774546.9798
1610867160,9024486.085,11362094.73,-774798.6803
1610867220,9017830.544,11365888.6,-775050.2601
1610867280,9011173.598,11369680.7,-775301.7192
1610867340,9004515.248,11373471.02,-775553.0576
1610867400,8997855.495,11377259.57,-775804.275
1610867460,8991194.339,11381046.35,-776055.3716
1610867520,8984531.782,11384831.36,-776306.3471
1610867580,8977867.824,11388614.59,-776557.2016
1610867640,8971202.465,11392396.04,-776807.935
1610867700,8964535.706,11396175.71,-777058.5472
1610867760,8957867.549,11399953.61,-777309.0381
1610867820,8951197.993,11403729.73,-777559.4076
1610867880,8944527.04,11407504.07,-777809.6558
1610867940,8937854.689,11411276.62,-778059.7825
1610868000,8931180.943,11415047.39,-778309.7877
1610868060,8924505.802,11418816.38,-778559.6712
1610868120,8917829.265,11422583.59,-778809.4331
1610868180,8911151.335,11426349.01,-779059.0733
1610868240,8904472.011,11430112.64,-779308.5916
1610868300,8897791.295,11433874.49,-779557.9881
1610868360,8891109.187,11437634.54,-779807.2626
1610868420,8884425.688,11441392.81,-780056.4152
1610868480,8877740.799,11445149.29,-780305.4456
1610868540,8871054.52,11448903.97,-780554.3539
1610868600,8864366.852,11452656.87,-780803.14
1610868660,8857677.796,11456407.97,-781051.8039
1610868720,8850987.353,11460157.27,-781300.3454
1610868780,8844295.523,11463904.78,-781548.7644
1610868840,8837602.306,11467650.49,-781797.061
1610868900,8830907.705,11471394.41,-782045.2351
1610868960,8824211.719,11475136.53,-782293.2866
1610869020,8817514.349,11478876.84,-782541.2153
1610869080,8810815.597,11482615.36,-782789.0214
1610869140,8804115.461,11486352.07,-783036.7046
1610869200,8797413.945,11490086.99,-783284.2649
1610869260,8790711.047,11493820.1,-783531.7023
1610869320,8784006.77,11497551.4,-783779.0167
1610869380,8777301.113,11501280.9,-784026.2081
1610869440,8770594.077,11505008.6,-784273.2762
1610869500,8763885.664,11508734.48,-784520.2212
1610869560,8757175.873,11512458.56,-784767.0429
1610869620,8750464.706,11516180.83,-785013.7412
1610869680,8743752.164,11519901.28,-785260.3161
1610869740,8737038.246,11523619.93,-785506.7676
1610869800,8730322.955,11527336.76,-785753.0955
1610869860,8723606.29,11531051.78,-785999.2998
1610869920,8716888.252,11534764.99,-786245.3804
1610869980,8710168.842,11538476.38,-786491.3373
1610870040,8703448.062,11542185.95,-786737.1704
1610870100,8696725.911,11545893.71,-786982.8796
1610870160,8690002.39,11549599.65,-787228.4648
1610870220,8683277.5,11553303.77,-787473.9261
1610870280,8676551.243,11557006.07,-787719.2633
1610870340,8669823.618,11560706.54,-787964.4763
1610870400,8663094.626,11564405.2,-788209.5652
1610870460,8656364.269,11568102.03,-788454.5297
1610870520,8649632.546,11571797.04,-788699.37
1610870580,8642899.459,11575490.22,-788944.0858
1610870640,8636165.009,11579181.58,-789188.6772
1610870700,8629429.195,11582871.11,-789433.144
1610870760,8622692.02,11586558.81,-789677.4862
1610870820,8615953.484,11590244.68,-789921.7038
1610870880,8609213.587,11593928.72,-790165.7966
1610870940,8602472.33,11597610.93,-790409.7646
1610871000,8595729.714,11601291.31,-790653.6078
1610871060,8588985.741,11604969.85,-790897.3261
1610871120,8582240.409,11608646.56,-791140.9193
1610871180,8575493.722,11612321.44,-791384.3875
1610871240,8568745.678,11615994.48,-791627.7306
1610871300,8561996.279,11619665.68,-791870.9485
1610871360,8555245.526,11623335.05,-792114.0411
1610871420,8548493.419,11627002.58,-792357.0084
1610871480,8541739.96,11630668.26,-792599.8503
1610871540,8534985.149,11634332.11,-792842.5668
1610871600,8528228.986,11637994.11,-793085.1577
1610871660,8521471.473,11641654.27,-793327.6231
1610871720,8514712.611,11645312.59,-793569.9628
1610871780,8507952.399,11648969.06,-793812.1768
1610871840,8501190.84,11652623.69,-794054.265
1610871900,8494427.933,11656276.47,-794296.2274
1610871960,8487663.68,11659927.4,-794538.0639
1610872020,8480898.081,11663576.48,-794779.7744
1610872080,8474131.137,11667223.72,-795021.3589
1610872140,8467362.849,11670869.1,-795262.8173
1610872200,8460593.218,11674512.63,-795504.1495
1610872260,8453822.244,11678154.31,-795745.3554
1610872320,8447049.929,11681794.14,-795986.4351
1610872380,8440276.272,11685432.11,-796227.3884
1610872440,8433501.276,11689068.22,-796468.2153
1610872500,8426724.94,11692702.48,-796708.9157
1610872560,8419947.265,11696334.88,-796949.4896
1610872620,8413168.253,11699965.43,-797189.9368
1610872680,8406387.904,11703594.11,-797430.2574
1610872740,8399606.218,11707220.94,-797670.4512
1610872800,8392823.198,11710845.9,-797910.5181
1610872860,8386038.842,11714469,-798150.4583
1610872920,8379253.153,11718090.24,-798390.2714
1610872980,8372466.131,11721709.61,-798629.9576
1610873040,8365677.777,11725327.12,-798869.5167
1610873100,8358888.092,11728942.76,-799108.9487
1610873160,8352097.076,11732556.54,-799348.2534
1610873220,8345304.73,11736168.45,-799587.4309
1610873280,8338511.056,11739778.49,-799826.4811
1610873340,8331716.053,11743386.66,-800065.4039
1610873400,8324919.723,11746992.95,-800304.1992
1610873460,8318122.067,11750597.38,-800542.8671
1610873520,8311323.085,11754199.94,-800781.4073
1610873580,8304522.778,11757800.62,-801019.8199
1610873640,8297721.147,11761399.42,-801258.1048
1610873700,8290918.193,11764996.35,-801496.2619
1610873760,8284113.917,11768591.41,-801734.2912
1610873820,8277308.319,11772184.58,-801972.1926
1610873880,8270501.4,11775775.88,-802209.966
1610873940,8263693.162,11779365.3,-802447.6114
1610874000,8256883.604,11782952.84,-802685.1287
1610874060,8250072.728,11786538.5,-802922.5178
1610874120,8243260.535,11790122.27,-803159.7787
1610874180,8236447.025,11793704.16,-803396.9114
1610874240,8229632.199,11797284.17,-803633.9157
1610874300,8222816.058,11800862.29,-803870.7916
1610874360,8215998.603,11804438.53,-804107.539
1610874420,8209179.835,11808012.88,-804344.1579
1610874480,8202359.755,11811585.34,-804580.6482
1610874540,8195538.363,11815155.92,-804817.0099
1610874600,8188715.66,11818724.6,-805053.2428
1610874660,8181891.647,11822291.39,-805289.3469
1610874720,8175066.324,11825856.3,-805525.3222
1610874780,8168239.694,11829419.3,-805761.1686
1610874840,8161411.756,11832980.42,-805996.886
1610874900,8154582.512,11836539.64,-806232.4743
1610874960,8147751.962,11840096.97,-806467.9336
1610875020,8140920.106,11843652.4,-806703.2637
1610875080,8134086.947,11847205.93,-806938.4645
1610875140,8127252.485,11850757.56,-807173.5361
1610875200,8120416.72,11854307.3,-807408.4784
1610875260,8113579.653,11857855.13,-807643.2912
1610875320,8106741.286,11861401.07,-807877.9745
1610875380,8099901.619,11864945.1,-808112.5283
1610875440,8093060.653,11868487.23,-808346.9525
1610875500,8086218.389,11872027.45,-808581.2471
1610875560,8079374.828,11875565.77,-808815.4119
1610875620,8072529.97,11879102.19,-809049.4469
1610875680,8065683.816,11882636.7,-809283.3521
1610875740,8058836.368,11886169.3,-809517.1274
1610875800,8051987.625,11889699.99,-809750.7727
1610875860,8045137.59,11893228.78,-809984.288
1610875920,8038286.263,11896755.65,-810217.6731
1610875980,8031433.644,11900280.61,-810450.9281
1610876040,8024579.735,11903803.66,-810684.0529
1610876100,8017724.536,11907324.8,-810917.0474
1610876160,8010868.048,11910844.02,-811149.9116
1610876220,8004010.273,11914361.33,-811382.6453
1610876280,7997151.21,11917876.72,-811615.2486
1610876340,7990290.862,11921390.2,-811847.7214
1610876400,7983429.228,11924901.75,-812080.0635
1610876460,7976566.309,11928411.39,-812312.275
1610876520,7969702.107,11931919.11,-812544.3558
1610876580,7962836.623,11935424.91,-812776.3058
1610876640,7955969.856,11938928.79,-813008.125
1610876700,7949101.809,11942430.75,-813239.8133
1610876760,7942232.481,11945930.78,-813471.3706
1610876820,7935361.874,11949428.89,-813702.7969
1610876880,7928489.989,11952925.07,-813934.0921
1610876940,7921616.827,11956419.33,-814165.2562
1610877000,7914742.388,11959911.66,-814396.2891
1610877060,7907866.673,11963402.06,-814627.1907
1610877120,7900989.683,11966890.54,-814857.961
1610877180,7894111.419,11970377.08,-815088.5998
1610877240,7887231.883,11973861.7,-815319.1073
1610877300,7880351.074,11977344.38,-815549.4832
1610877360,7873468.993,11980825.13,-815779.7276
1610877420,7866585.643,11984303.95,-816009.8403
1610877480,7859701.023,11987780.83,-816239.8213
1610877540,7852815.134,11991255.78,-816469.6706
1610877600,7845927.977,11994728.79,-816699.3881
1610877660,7839039.554,11998199.87,-816928.9737
1610877720,7832149.864,12001669.01,-817158.4273
1610877780,7825258.909,12005136.21,-817387.749
1610877840,7818366.69,12008601.47,-817616.9386
1610877900,7811473.208,12012064.79,-817845.9961
1610877960,7804578.463,12015526.17,-818074.9214
1610878020,7797682.457,12018985.6,-818303.7145
1610878080,7790785.19,12022443.1,-818532.3753
1610878140,7783886.664,12025898.65,-818760.9037
1610878200,7776986.878,12029352.25,-818989.2998
1610878260,7770085.835,12032803.91,-819217.5633
1610878320,7763183.534,12036253.62,-819445.6943
1610878380,7756279.977,12039701.38,-819673.6927
1610878440,7749375.165,12043147.2,-819901.5585
1610878500,7742469.099,12046591.06,-820129.2915
1610878560,7735561.779,12050032.98,-820356.8918
1610878620,7728653.207,12053472.95,-820584.3592
1610878680,7721743.382,12056910.96,-820811.6937
1610878740,7714832.308,12060347.02,-821038.8953
1610878800,7707919.983,12063781.12,-821265.9639
1610878860,7701006.409,12067213.27,-821492.8994
1610878920,7694091.587,12070643.47,-821719.7017
1610878980,7687175.519,12074071.71,-821946.3709
1610879040,7680258.204,12077497.99,-822172.9068
1610879100,7673339.643,12080922.31,-822399.3094
1610879160,7666419.838,12084344.68,-822625.5786
1610879220,7659498.79,12087765.08,-822851.7144
1610879280,7652576.499,12091183.52,-823077.7167
1610879340,7645652.967,12094600,-823303.5855
1610879400,7638728.193,12098014.52,-823529.3207
1610879460,7631802.18,12101427.08,-823754.9222
1610879520,7624874.928,12104837.67,-823980.3899
1610879580,7617946.438,12108246.29,-824205.7239
1610879640,7611016.711,12111652.95,-824430.9241
1610879700,7604085.748,12115057.64,-824655.9903
1610879760,7597153.55,12118460.37,-824880.9226
1610879820,7590220.117,12121861.12,-825105.7209
1610879880,7583285.451,12125259.91,-825330.3851
1610879940,7576349.552,12128656.72,-825554.9151
1610880000,7569412.422,12132051.56,-825779.311
1610880060,7562474.062,12135444.43,-826003.5726
1610880120,7555534.471,12138835.33,-826227.6999
1610880180,7548593.652,12142224.25,-826451.6928
1610880240,7541651.605,12145611.2,-826675.5513
1610880300,7534708.331,12148996.17,-826899.2753
1610880360,7527763.831,12152379.17,-827122.8648
1610880420,7520818.107,12155760.19,-827346.3197
1610880480,7513871.158,12159139.22,-827569.6399
1610880540,7506922.986,12162516.28,-827792.8254
1610880600,7499973.591,12165891.36,-828015.8761
1610880660,7493022.976,12169264.46,-828238.792
1610880720,7486071.14,12172635.58,-828461.573
1610880780,7479118.085,12176004.71,-828684.2191
1610880840,7472163.811,12179371.86,-828906.7301
1610880900,7465208.32,12182737.03,-829129.1061
1610880960,7458251.612,12186100.21,-829351.347
1610881020,7451293.688,12189461.4,-829573.4527
1610881080,7444334.55,12192820.61,-829795.4231
1610881140,7437374.198,12196177.83,-830017.2583
1610881200,7430412.633,12199533.06,-830238.9581
1610881260,7423449.856,12202886.3,-830460.5225
1610881320,7416485.869,12206237.55,-830681.9514
1610881380,7409520.671,12209586.81,-830903.2448
1610881440,7402554.265,12212934.08,-831124.4027
1610881500,7395586.65,12216279.35,-831345.4248
1610881560,7388617.828,12219622.63,-831566.3113
1610881620,7381647.8,12222963.91,-831787.0621
1610881680,7374676.567,12226303.2,-832007.677
1610881740,7367704.13,12229640.49,-832228.1561
1610881800,7360730.489,12232975.79,-832448.4993
1610881860,7353755.646,12236309.08,-832668.7065
1610881920,7346779.602,12239640.38,-832888.7776
1610881980,7339802.357,12242969.68,-833108.7127
1610882040,7332823.912,12246296.98,-833328.5116
1610882100,7325844.27,12249622.27,-833548.1743
1610882160,7318863.429,12252945.56,-833767.7007
1610882220,7311881.392,12256266.85,-833987.0908
1610882280,7304898.159,12259586.14,-834206.3446
1610882340,7297913.732,12262903.42,-834425.4619
1610882400,7290928.111,12266218.69,-834644.4428
1610882460,7283941.297,12269531.96,-834863.2871
1610882520,7276953.292,12272843.22,-835081.9948
1610882580,7269964.096,12276152.48,-835300.5658
1610882640,7262973.709,12279459.72,-835519.0002
1610882700,7255982.134,12282764.95,-835737.2978
1610882760,7248989.372,12286068.17,-835955.4585
1610882820,7241995.422,12289369.38,-836173.4824
1610882880,7235000.286,12292668.58,-836391.3693
1610882940,7228003.965,12295965.77,-836609.1193
1610883000,7221006.46,12299260.94,-836826.7322
1610883060,7214007.773,12302554.09,-837044.208
1610883120,7207007.903,12305845.23,-837261.5467
1610883180,7200006.852,12309134.36,-837478.7482
1610883240,7193004.621,12312421.46,-837695.8124
1610883300,7186001.211,12315706.55,-837912.7392
1610883360,7178996.622,12318989.62,-838129.5287
1610883420,7171990.857,12322270.66,-838346.1808
1610883480,7164983.915,12325549.69,-838562.6954
1610883540,7157975.799,12328826.7,-838779.0724
1610883600,7150966.508,12332101.68,-838995.3119
1610883660,7143956.043,12335374.64,-839211.4137
1610883720,7136944.407,12338645.58,-839427.3778
1610883780,7129931.599,12341914.49,-839643.2041
1610883840,7122917.621,12345181.37,-839858.8926
1610883900,7115902.474,12348446.23,-840074.4433
1610883960,7108886.158,12351709.06,-840289.856
1610884020,7101868.676,12354969.87,-840505.1307
1610884080,7094850.026,12358228.64,-840720.2674
1610884140,7087830.212,12361485.38,-840935.2661
1610884200,7080809.233,12364740.1,-841150.1266
1610884260,7073787.091,12367992.78,-841364.8488
1610884320,7066763.786,12371243.43,-841579.4329
1610884380,7059739.321,12374492.05,-841793.8786
1610884440,7052713.694,12377738.63,-842008.186
1610884500,7045686.909,12380983.18,-842222.355
1610884560,7038658.965,12384225.69,-842436.3855
1610884620,7031629.864,12387466.17,-842650.2774
1610884680,7024599.606,12390704.61,-842864.0309
1610884740,7017568.193,12393941.01,-843077.6456
1610884800,7010535.626,12397175.37,-843291.1217
1610884860,7003501.906,12400407.69,-843504.4591
1610884920,6996467.033,12403637.98,-843717.6577
1610884980,6989431.008,12406866.22,-843930.7174
1610885040,6982393.834,12410092.42,-844143.6382
1610885100,6975355.51,12413316.57,-844356.4201
1610885160,6968316.038,12416538.69,-844569.063
1610885220,6961275.418,12419758.76,-844781.5669
1610885280,6954233.652,12422976.78,-844993.9316
1610885340,6947190.741,12426192.76,-845206.1572
1610885400,6940146.686,12429406.69,-845418.2435
1610885460,6933101.487,12432618.57,-845630.1906
1610885520,6926055.146,12435828.41,-845841.9983
1610885580,6919007.664,12439036.2,-846053.6667
1610885640,6911959.041,12442241.93,-846265.1957
1610885700,6904909.28,12445445.62,-846476.5852
1610885760,6897858.38,12448647.25,-846687.8351
1610885820,6890806.343,12451846.83,-846898.9455
1610885880,6883753.17,12455044.36,-847109.9162
1610885940,6876698.862,12458239.84,-847320.7473
1610886000,6869643.419,12461433.26,-847531.4386
1610886060,6862586.844,12464624.62,-847741.9901
1610886120,6855529.137,12467813.93,-847952.4018
1610886180,6848470.298,12471001.18,-848162.6735
1610886240,6841410.329,12474186.38,-848372.8053
1610886300,6834349.232,12477369.51,-848582.7971
1610886360,6827287.006,12480550.59,-848792.6489
1610886420,6820223.654,12483729.61,-849002.3605
1610886480,6813159.175,12486906.56,-849211.932
1610886540,6806093.572,12490081.46,-849421.3633
1610886600,6799026.845,12493254.29,-849630.6543
1610886660,6791958.995,12496425.05,-849839.805
1610886720,6784890.023,12499593.76,-850048.8154
1610886780,6777819.93,12502760.4,-850257.6853
1610886840,6770748.718,12505924.97,-850466.4148
1610886900,6763676.387,12509087.48,-850675.0037
1610886960,6756602.938,12512247.92,-850883.4521
1610887020,6749528.373,12515406.29,-851091.7598
1610887080,6742452.692,12518562.6,-851299.9269
1610887140,6735375.896,12521716.83,-851507.9532
1610887200,6728297.987,12524868.99,-851715.8388
1610887260,6721218.965,12528019.09,-851923.5835
1610887320,6714138.832,12531167.11,-852131.1874
1610887380,6707057.589,12534313.06,-852338.6503
1610887440,6699975.236,12537456.93,-852545.9723
1610887500,6692891.775,12540598.74,-852753.1532
1610887560,6685807.207,12543738.46,-852960.1931
1610887620,6678721.532,12546876.11,-853167.0918
1610887680,6671634.752,12550011.69,-853373.8493
1610887740,6664546.868,12553145.19,-853580.4656
1610887800,6657457.881,12556276.61,-853786.9406
1610887860,6650367.792,12559405.95,-853993.2743
1610887920,6643276.602,12562533.21,-854199.4666
1610887980,6636184.312,12565658.4,-854405.5175
1610888040,6629090.923,12568781.5,-854611.4269
1610888100,6621996.436,12571902.52,-854817.1947
1610888160,6614900.852,12575021.46,-855022.821
1610888220,6607804.173,12578138.31,-855228.3056
1610888280,6600706.399,12581253.08,-855433.6486
1610888340,6593607.531,12584365.77,-855638.8498
1610888400,6586507.571,12587476.37,-855843.9092
1610888460,6579406.519,12590584.89,-856048.8268
1610888520,6572304.376,12593691.32,-856253.6025
1610888580,6565201.145,12596795.66,-856458.2363
1610888640,6558096.825,12599897.91,-856662.7281
1610888700,6550991.417,12602998.08,-856867.0779
1610888760,6543884.923,12606096.15,-857071.2856
1610888820,6536777.345,12609192.13,-857275.3511
1610888880,6529668.682,12612286.03,-857479.2745
1610888940,6522558.935,12615377.83,-857683.0557
1610889000,6515448.107,12618467.54,-857886.6946
1610889060,6508336.198,12621555.15,-858090.1911
1610889120,6501223.21,12624640.67,-858293.5453
1610889180,6494109.142,12627724.1,-858496.7571
1610889240,6486993.997,12630805.42,-858699.8263
1610889300,6479877.775,12633884.66,-858902.7531
1610889360,6472760.477,12636961.79,-859105.5373
1610889420,6465642.105,12640036.83,-859308.1789
1610889480,6458522.659,12643109.77,-859510.6778
1610889540,6451402.141,12646180.61,-859713.034
1610889600,6444280.552,12649249.35,-859915.2474
1610889660,6437157.892,12652315.99,-860117.318
1610889720,6430034.164,12655380.53,-860319.2458
1610889780,6422909.367,12658442.97,-860521.0307
1610889840,6415783.503,12661503.3,-860722.6725
1610889900,6408656.573,12664561.53,-860924.1714
1610889960,6401528.579,12667617.66,-861125.5273
1610890020,6394399.52,12670671.68,-861326.74
1610890080,6387269.399,12673723.59,-861527.8096
1610890140,6380138.216,12676773.4,-861728.736
1610890200,6373005.973,12679821.1,-861929.5192
1610890260,6365872.67,12682866.69,-862130.1591
1610890320,6358738.309,12685910.18,-862330.6556
1610890380,6351602.891,12688951.55,-862531.0087
1610890440,6344466.416,12691990.82,-862731.2184
1610890500,6337328.886,12695027.97,-862931.2847
1610890560,6330190.302,12698063.01,-863131.2074
1610890620,6323050.665,12701095.94,-863330.9865
1610890680,6315909.977,12704126.76,-863530.622
1610890740,6308768.237,12707155.46,-863730.1139
1610890800,6301625.448,12710182.05,-863929.462
1610890860,6294481.61,12713206.53,-864128.6664
1610890920,6287336.725,12716228.89,-864327.7269
1610890980,6280190.793,12719249.13,-864526.6436
1610891040,6273043.816,12722267.25,-864725.4164
1610891100,6265895.794,12725283.26,-864924.0453
1610891160,6258746.73,12728297.15,-865122.5301
1610891220,6251596.623,12731308.92,-865320.871
1610891280,6244445.475,12734318.57,-865519.0677
1610891340,6237293.288,12737326.1,-865717.1203
1610891400,6230140.061,12740331.5,-865915.0287
1610891460,6222985.797,12743334.79,-866112.7929
1610891520,6215830.497,12746335.95,-866310.4128
1610891580,6208674.161,12749334.99,-866507.8884
1610891640,6201516.79,12752331.91,-866705.2197
1610891700,6194358.387,12755326.7,-866902.4065
1610891760,6187198.951,12758319.36,-867099.4489
1610891820,6180038.484,12761309.9,-867296.3467
1610891880,6172876.987,12764298.31,-867493.1001
1610891940,6165714.461,12767284.6,-867689.7088
1610892000,6158550.907,12770268.75,-867886.1729
1610892060,6151386.327,12773250.78,-868082.4923
1610892120,6144220.721,12776230.68,-868278.667
1610892180,6137054.091,12779208.45,-868474.6969
1610892240,6129886.437,12782184.08,-868670.5819
1610892300,6122717.761,12785157.59,-868866.3222
1610892360,6115548.064,12788128.96,-869061.9175
1610892420,6108377.347,12791098.2,-869257.3678
1610892480,6101205.611,12794065.3,-869452.6732
1610892540,6094032.858,12797030.28,-869647.8335
1610892600,6086859.087,12799993.11,-869842.8487
1610892660,6079684.301,12802953.81,-870037.7188
1610892720,6072508.501,12805912.38,-870232.4437
1610892780,6065331.687,12808868.81,-870427.0234
1610892840,6058153.861,12811823.1,-870621.4578
1610892900,6050975.023,12814775.25,-870815.7469
1610892960,6043795.176,12817725.26,-871009.8907
1610893020,6036614.32,12820673.13,-871203.8891
1610893080,6029432.456,12823618.86,-871397.742
1610893140,6022249.585,12826562.46,-871591.4494
1610893200,6015065.709,12829503.91,-871785.0113
1610893260,6007880.829,12832443.21,-871978.4276
1610893320,6000694.945,12835380.38,-872171.6983
1610893380,5993508.059,12838315.4,-872364.8234
1610893440,5986320.172,12841248.27,-872557.8027
1610893500,5979131.285,12844179.01,-872750.6363
1610893560,5971941.399,12847107.59,-872943.3241
1610893620,5964750.515,12850034.03,-873135.8661
1610893680,5957558.635,12852958.32,-873328.2621
1610893740,5950365.759,12855880.47,-873520.5123
1610893800,5943171.89,12858800.47,-873712.6165
1610893860,5935977.026,12861718.31,-873904.5747
1610893920,5928781.171,12864634.01,-874096.3868
1610893980,5921584.325,12867547.56,-874288.0528
1610894040,5914386.489,12870458.96,-874479.5727
1610894100,5907187.665,12873368.2,-874670.9464
1610894160,5899987.853,12876275.3,-874862.1739
1610894220,5892787.054,12879180.24,-875053.2551
1610894280,5885585.271,12882083.03,-875244.19
1610894340,5878382.503,12884983.66,-875434.9786
1610894400,5871178.752,12887882.14,-875625.6208
1610894460,5863974.019,12890778.46,-875816.1165
1610894520,5856768.305,12893672.63,-876006.4657
1610894580,5849561.612,12896564.64,-876196.6685
1610894640,5842353.941,12899454.49,-876386.7246
1610894700,5835145.292,12902342.19,-876576.6342
1610894760,5827935.667,12905227.73,-876766.3971
1610894820,5820725.066,12908111.11,-876956.0133
1610894880,5813513.492,12910992.32,-877145.4828
1610894940,5806300.945,12913871.38,-877334.8055
1610895000,5799087.427,12916748.28,-877523.9815
1610895060,5791872.938,12919623.01,-877713.0105
1610895120,5784657.48,12922495.59,-877901.8927
1610895180,5777441.053,12925366,-878090.6279
1610895240,5770223.659,12928234.24,-878279.2161
1610895300,5763005.3,12931100.33,-878467.6573
1610895360,5755785.976,12933964.25,-878655.9515
1610895420,5748565.688,12936826,-878844.0985
1610895480,5741344.437,12939685.58,-879032.0984
1610895540,5734122.225,12942543,-879219.9511
1610895600,5726899.054,12945398.26,-879407.6566
1610895660,5719674.923,12948251.34,-879595.2148
1610895720,5712449.834,12951102.26,-879782.6258
1610895780,5705223.788,12953951,-879969.8893
1610895840,5697996.787,12956797.58,-880157.0055
1610895900,5690768.831,12959641.99,-880343.9742
1610895960,5683539.922,12962484.22,-880530.7955
1610896020,5676310.061,12965324.29,-880717.4693
1610896080,5669079.249,12968162.18,-880903.9955
1610896140,5661847.487,12970997.9,-881090.3741
1610896200,5654614.777,12973831.45,-881276.6051
1610896260,5647381.119,12976662.82,-881462.6884
1610896320,5640146.514,12979492.02,-881648.624
1610896380,5632910.965,12982319.04,-881834.4119
1610896440,5625674.471,12985143.89,-882020.0519
1610896500,5618437.035,12987966.56,-882205.5442
1610896560,5611198.656,12990787.05,-882390.8885
1610896620,5603959.337,12993605.37,-882576.085
1610896680,5596719.079,12996421.5,-882761.1335
1610896740,5589477.883,12999235.46,-882946.034
1610896800,5582235.749,13002047.24,-883130.7865
1610896860,5574992.68,13004856.84,-883315.3909
1610896920,5567748.675,13007664.26,-883499.8472
1610896980,5560503.737,13010469.5,-883684.1554
1610897040,5553257.867,13013272.56,-883868.3154
1610897100,5546011.065,13016073.43,-884052.3272
1610897160,5538763.334,13018872.12,-884236.1907
1610897220,5531514.673,13021668.63,-884419.9059
1610897280,5524265.085,13024462.95,-884603.4727
1610897340,5517014.57,13027255.09,-884786.8912
1610897400,5509763.129,13030045.05,-884970.1613
1610897460,5502510.764,13032832.81,-885153.2829
1610897520,5495257.477,13035618.4,-885336.256
1610897580,5488003.267,13038401.79,-885519.0806
1610897640,5480748.136,13041183,-885701.7566
1610897700,5473492.086,13043962.02,-885884.284
1610897760,5466235.118,13046738.85,-886066.6628
1610897820,5458977.232,13049513.49,-886248.8929
1610897880,5451718.43,13052285.94,-886430.9742
1610897940,5444458.713,13055056.2,-886612.9068
1610898000,5437198.083,13057824.27,-886794.6906
1610898060,5429936.54,13060590.15,-886976.3256
1610898120,5422674.085,13063353.83,-887157.8117
1610898180,5415410.721,13066115.33,-887339.1488
1610898240,5408146.447,13068874.63,-887520.3371
1610898300,5400881.266,13071631.73,-887701.3763
1610898360,5393615.177,13074386.64,-887882.2666
1610898420,5386348.184,13077139.36,-888063.0077
1610898480,5379080.286,13079889.88,-888243.5998
1610898540,5371811.485,13082638.21,-888424.0427
1610898600,5364541.782,13085384.34,-888604.3365
1610898660,5357271.178,13088128.27,-888784.4811
1610898720,5349999.675,13090870,-888964.4764
1610898780,5342727.273,13093609.54,-889144.3224
1610898840,5335453.974,13096346.87,-889324.0192
1610898900,5328179.779,13099082.01,-889503.5665
1610898960,5320904.689,13101814.95,-889682.9645
1610899020,5313628.706,13104545.69,-889862.2131
1610899080,5306351.829,13107274.22,-890041.3122
1610899140,5299074.062,13110000.56,-890220.2618
1610899200,5291795.405,13112724.69,-890399.0618
1610899260,5284515.858,13115446.62,-890577.7123
1610899320,5277235.424,13118166.34,-890756.2132
1610899380,5269954.104,13120883.87,-890934.5644
