time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1609236000,-2.6,20.7,-3.2,3.6,1.5,5.8,470,-0.6,1.4,3.3,135622
1609239600,-2.6,20.8,-2.6,2.9,1.7,5.2,474,1.6,0.8,3.6,168166
1609243200,-2.6,20.8,-4.1,0.9,2.6,5.4,455,4.2,-2.6,3.8,133556
1609246800,-2.6,20.9,-2.6,2,-1.3,5.2,472,-0.2,-1.4,4,136525
1609250400,-2.6,20.9,-2.9,4.2,0.2,5.6,478,0.9,1.6,4.1,146764
1609254000,-2.6,21,-1.9,5.5,0.8,6.1,483,1.4,1.6,3.8,127025
1609257600,-2.6,21,0.9,6,0.2,6.5,507,1.1,1.7,3.8,128096
1609261200,-2.6,21,-2.2,5.1,0.8,6.6,479,1.3,0.5,3.9,133034
1609264800,-2.6,21.1,-3.7,4.2,0.6,6.3,466,1,-0.1,4.2,140150
1609268400,-2.6,21.1,-3.8,3.2,2,6.5,464,2.3,-1.1,4.1,131680
1609272000,-2.6,21.2,-4.8,3.9,-1,6.8,453,-0.4,0.6,4.3,111221
1609275600,-2.6,21.2,-3.9,5.2,-1,6.8,462,-0.8,2.1,4.2,115366
1609279200,-2.6,21.3,-2.4,3.9,2.1,6.5,479,0.9,0.4,4.8,152228
1609282800,-2.6,21.3,-2.8,3.1,0.8,5.8,482,0.5,-0.4,5.1,180496
1609286400,-2.7,21.3,-1.9,5.4,-0.3,6.1,486,-0.6,1.7,5.3,160910
1609290000,-2.7,21.4,-1.1,4.8,-3.2,6.2,481,-2,0.4,5.4,160630
1609293600,-2.7,21.4,-1.1,4.3,-3,5.9,478,-2.1,0.6,5.2,155985
1609297200,-2.7,21.5,-0.6,4,-3.9,5.9,484,-3.3,0.4,5.1,150166
1609300800,-2.7,21.5,-3.3,3.6,0.2,5.7,473,-1.5,0.7,5.2,153110
1609304400,-2.7,21.5,-4.7,1.9,1.1,5.7,457,0.1,-1.2,5.3,122241
1609308000,-2.7,21.6,-2.4,3.4,2.4,5.5,479,0.9,-1.1,4.6,151193
1609311600,-2.7,21.6,-0.6,3.8,-2.9,6.1,497,-3.4,-1.2,3.8,154475
1609315200,-2.7,21.7,0.3,4.8,-1.3,6,502,-0.1,0.4,3.5,131728
1609318800,-2.7,21.7,-1.2,4,-2.9,6.1,490,-1.2,-1.5,3.1,163352
1609322400,-2.7,21.8,-0.8,3.1,2.4,4.8,498,1.4,-2.3,3.3,168681
1609326000,-2.7,21.8,-1.9,2.5,1.2,4.8,497,0.7,-2.2,3.2,132441
1609329600,-2.7,21.8,-2,3.3,-0.5,4.5,499,-0.3,-1,3.2,139617
1609333200,-2.7,21.9,-0.6,3,-1.3,4.5,509,-0.3,-1.1,2.9,130216
1609336800,-2.7,21.9,-2.8,1,2.1,4.4,488,2.6,-1.9,2.6,102333
1609340400,-2.7,22,-3,1.8,1.3,4,484,1.5,-1.4,2.7,112305
1609344000,-2.7,22,-1.6,2.6,1.3,3.8,489,1.7,-1,2.6,102585
1609347600,-2.7,22.1,0.6,0.4,0.1,3,486,2,-1.2,2.7,91148
1609351200,-2.7,22.1,-1.4,1.9,0.3,2.7,477,1.4,-0.5,2.3,105355
1609354800,-2.7,22.1,1.1,0.2,-0.5,3.3,490,1.2,-0.8,2.6,72553
1609358400,-2.7,22.2,1,-1.6,-0.2,2.8,479,1.9,-2.4,2.6,64780
1609362000,-2.8,22.2,-0.8,-1.9,-2.3,3.4,453,-0.7,-2.4,2.8,51334
1609365600,-2.8,22.3,0,0,-2.7,3.3,455,-2.2,-0.9,2.7,55635
1609369200,-2.8,22.3,1,0.2,-2.9,3.3,457,-2.5,-0.4,2.5,48120
1609372800,-2.8,22.3,0.5,1.6,-2.1,3.1,445,-2.3,0.5,2.6,55037
1609376400,-2.8,22.4,2.1,1.1,-1.8,3.4,452,-1.5,0.1,2.4,51566
1609380000,-2.8,22.4,1.3,2.1,-0.8,3.1,445,-1,1,2.2,53466
1609383600,-2.8,22.5,0.3,2.4,1.1,3,436,0.4,1.2,2.4,57221
1609387200,-2.8,22.5,0.2,2.3,-0.8,2.8,436,-1.7,1,2.4,58116
1609390800,-2.8,22.6,0,2.1,-0.5,2.9,431,-0.7,1,2.3,53189
1609394400,-2.8,22.6,0,2,0.6,2.6,428,0.1,0.2,2.5,69757
1609398000,-2.8,22.6,-0.6,1.6,-0.2,2.2,423,-0.1,0,2.5,68793
1609401600,-2.8,22.7,0.3,-0.2,-2,2.5,425,-1.3,-1.4,2.4,59606
1609405200,-2.8,22.7,-1.2,-1.3,-1.6,2.5,416,-1,-2.3,2.3,52604
1609408800,-2.8,22.8,-1.8,-0.3,-1.5,2.5,400,-1.7,-1,2.6,51551
1609412400,-2.8,22.8,-0.2,2.4,0.5,2.7,398,-1.3,1.3,2.9,25388
1609416000,-2.8,22.9,0.1,1.7,1.5,2.5,396,-0.9,0.5,3.1,23556
1609419600,-2.8,22.9,0,1.5,0.3,2.4,389,-2,0.4,3.2,26581
1609423200,-2.8,22.9,0.2,1.8,-0.2,2.3,388,-2.6,0.5,3.2,26985
1609426800,-2.8,23,2,1.2,-0.5,2.5,399,-2.9,0.6,3.3,24249
1609430400,-2.8,23,1.7,1.6,0.2,2.7,394,-2.1,0.8,3.6,21152
1609434000,-2.9,23.1,1,1.4,-1.4,2.6,386,-3.2,0.5,3.5,24837
1609437600,-2.9,23.1,0.6,2.3,-0.4,2.6,388,-1.9,1.4,3.5,26202
1609441200,-2.9,23.2,0.7,1.6,1,2.8,385,-0.5,0.6,3.7,23291
1609444800,-2.9,23.2,0.6,1.9,0.9,2.9,379,-1.3,0.9,4.2,23922
1609448400,-2.9,23.2,0.1,2,0.1,2.9,373,-1.9,1.2,4.3,26168
1609452000,-2.9,23.3,-2.3,0.9,-0.3,2.7,363,-1.5,0.6,4.8,41677
1609455600,-2.9,23.3,-1,0.7,1.9,2.6,365,-0.1,1.1,4.3,33399
1609459200,-2.9,23.4,-0.9,1.3,1.8,2.6,365,-1.3,1.2,4.4,33217
1609462800,-2.9,23.4,0,1.6,1.7,2.7,366,-1.7,0.4,4.4,31970
1609466400,-2.9,23.4,-0.5,2.1,-0.1,2.7,360,-2.7,1,4.3,34662
1609470000,-2.9,23.5,-0.6,1.7,1.8,2.9,358,-1.7,0.4,4.2,29449
1609473600,-2.9,23.5,-0.9,1.9,1.5,2.8,356,-1.9,0.5,4.2,31375
1609477200,-2.9,23.6,-1.6,0.9,-0.4,2.6,355,-2.8,0.8,4.3,32451
1609480800,-2.9,23.6,-1.4,0,0.5,2.8,355,-1.8,0.3,4.5,31037
1609484400,-2.9,23.7,0.3,-0.4,-2.9,3,361,-3.4,0.2,4.7,27704
1609488000,-2.9,23.7,0.5,0.1,-0.8,3.1,359,-2.4,0.3,4.9,30003
1609491600,-2.9,23.7,1.3,2.1,0.9,2.9,362,-1.4,1.9,5.2,32385
1609495200,-2.9,23.8,1.3,2.5,0.4,2.9,361,-1.6,2,5.2,29306
1609498800,-2.9,23.8,0.4,2.5,-0.4,2.8,356,-1.9,2.1,5.2,32381
1609502400,-2.9,23.9,0.4,2.5,0.1,3,353,-2,1.9,5.1,30654
1609506000,-3,23.9,-0.3,2.6,1,3.1,349,-1.1,1.8,5.2,33606
1609509600,-3,24,-1.1,1.1,0.3,2.7,343,-1.8,0.9,5.1,35670
1609513200,-3,24,-0.6,2.7,1.4,3.4,346,-1.6,1,4.8,33183
1609516800,-3,24,-2.1,1.1,2.1,3.3,340,-1.2,0.4,4.4,34472
1609520400,-3,24.1,-2,1.6,1.5,3.1,340,-1.7,0.8,4.5,37700
1609524000,-3,24.1,-2.3,1.2,0,2.7,344,-2.9,0.7,4.5,41683
1609527600,-3,24.2,-1.9,0.8,-1,2.7,351,-2.9,-0.1,4.9,32167
1609531200,-3,24.2,-2.7,1.6,-0.9,3.4,344,-3.4,0.7,4.8,26642
1609534800,-3,24.2,-3.5,0.7,0.6,3.7,338,-2.3,0,4.9,26477
1609538400,-3,24.3,-3,0.2,1.4,3.5,338,-1.7,-0.2,4.8,30283
1609542000,-3,24.3,-2.3,0.9,1.3,3.3,342,-2.3,-1.2,4.9,35521
1609545600,-3,24.4,-2.5,-0.8,1.5,3.1,342,-2.5,-1.1,4.8,34523
1609549200,-3,24.4,-1.5,0,1.7,2.6,345,-1.8,-0.5,5.1,37583
1609552800,-3,24.5,-1.9,1.2,1.3,2.7,343,-1.6,-0.3,5,36519
1609556400,-3,24.5,-2.4,0.2,1.5,3,343,-1.5,-0.4,5.1,33492
1609560000,-3,24.5,-2.6,-0.5,0.7,3.2,340,-1.9,-0.6,5.2,34768
1609563600,-3,24.6,-1.7,1.8,0.9,3.2,338,-2,0.4,5.3,31537
1609567200,-3,24.6,-0.1,2.9,-1,3.2,343,-2.6,1.1,5.3,30332
1609570800,-3,24.7,-1.3,2.5,0.5,3,336,-1.5,0.8,5.4,28809
1609574400,-3,24.7,-2.1,-0.2,1.5,3.2,337,-1.3,-0.6,5,29118
1609578000,-3,24.8,-2.3,-1.4,2,3.4,335,-0.8,-1.3,4.8,31707
1609581600,-3.1,24.8,-3.1,0.9,-0.5,3.4,328,-2.9,0.7,4.7,31237
1609585200,-3.1,24.8,-3.3,-0.6,-0.8,3.5,324,-3.1,-0.6,4.7,30170
1609588800,-3.1,24.9,-3,-0.1,-1.5,3.5,325,-3.4,0,4.8,28954
1609592400,-3.1,24.9,-3,-0.1,-1.2,3.5,324,-2.6,-0.1,4.8,30945
1609596000,-3.1,25,-2.9,0.9,-0.4,3.3,323,-2,0.8,4.8,32572
1609599600,-3.1,25,-3.2,-0.3,-0.7,3.3,321,-2,0.1,5,31561
1609603200,-3.1,25.1,-3,0.8,0,3.2,321,-1.6,0.9,5.2,30489
1609606800,-3.1,25.1,-1.1,1.5,2.4,3.3,323,-0.2,1.4,6,30713
1609610400,-3.1,25.1,-0.4,2.7,0.3,3.2,323,-1.4,1.9,6,32797
1609614000,-3.1,25.2,-1.2,1.9,2.1,3.5,321,-0.1,1.8,6.1,31856
1609617600,-3.1,25.2,-0.6,1.7,1.2,3.2,323,-1.2,1.9,6.3,35299
1609621200,-3.1,25.3,-2.2,1.6,0.1,3.2,316,-1.8,1.7,6.5,35924
1609624800,-3.1,25.3,-2.1,0.7,2.1,3.5,315,-0.4,1,6.4,36510
1609628400,-3.1,25.3,-1.8,2.5,1.6,3.6,312,-0.6,1.9,6.8,32796
1609632000,-3.1,25.4,-2.7,0.9,1.1,3.4,313,-1,1.4,6.4,34581
1609635600,-3.1,25.4,-0.7,0.2,0.3,1.5,324,-1.1,0.1,9,23570
1609639200,-3.1,25.5,-1.1,0.6,0.9,2.1,320,-0.5,0.1,8.8,22123
1609642800,-3.1,25.5,-2.4,0.2,0.2,2.4,315,-0.5,0.1,8.1,25577
1609646400,-3.1,25.6,-2.9,0.3,-0.7,3,312,-1,0.2,7.8,24292
1609650000,-3.1,25.6,-2.8,0.7,-1.1,3.1,310,-1.3,0.3,7.5,24460
1609653600,-3.2,25.6,-2.6,1.3,-0.3,2.9,309,-1.2,0.5,7.5,21057
1609657200,-3.2,25.7,-2.4,1.8,-0.5,3.1,311,-1,1,6.9,21427
1609660800,-3.2,25.7,-1.7,2.4,-0.2,3.1,310,-1.4,1.7,6.8,20688
1609664400,-3.2,25.8,-1.3,2.3,0.4,2.7,310,-1.7,2,7.3,22484
1609668000,-3.2,25.8,-1.7,1.4,0.6,2.3,307,-1.8,1.1,7.8,20595
1609671600,-3.2,25.9,1.9,-1.3,-0.2,2.8,309,-1.4,0.2,7.4,27073
1609675200,-3.2,25.9,2.3,-1.4,0.1,2.7,308,-2,0.6,7.1,29748
1609678800,-3.2,25.9,1.4,-1.4,0,2.1,304,-1.7,0.5,7.8,21405
1609682400,-3.2,26,0.9,-1.8,-0.2,2.1,303,-1.8,0.5,8.1,19950
1609686000,-3.2,26,0.4,-1.7,0.4,1.9,301,-1.7,0.6,8.3,21028
1609689600,-3.2,26.1,0.9,-0.9,-0.1,1.4,298,-1.9,0.4,9.3,16162
1609693200,-3.2,26.1,1.9,-2.3,0,3,298,-1.7,0,7,16372
1609696800,-3.2,26.2,1.9,-2.3,0.1,3.1,299,-1.5,-0.1,7,17975
1609700400,-3.2,26.2,1.1,-3,-0.1,3.3,301,-1.6,0.3,8.5,18895
1609704000,-3.2,26.2,2.3,-2,-0.6,3.5,295,-1,-0.1,7.9,21042
1609707600,-3.2,26.3,2.1,-3.5,-0.4,4.1,294,-1.1,1,7.4,22475
1609711200,-3.2,26.3,1.9,-3.3,0.5,4,295,-1.6,1.7,7.5,19644
1609714800,-3.2,26.4,1.4,-3.6,0,3.9,296,-1.2,1.9,7.7,18105
1609718400,-3.2,26.4,0.5,-3.4,1.2,3.7,300,-2.4,2.3,8.8,18507
1609722000,-3.2,26.4,-0.3,-2.3,0.9,2.9,303,-2,2.3,11.5,12965
1609725600,-3.2,26.5,1.9,-2.7,-1.4,3.6,289,0.3,2.9,10.9,15216
1609729200,-3.3,26.5,1.8,-3.1,-1.3,3.9,291,-0.6,1.4,10.9,16565
1609732800,-3.3,26.6,0.7,-5,-0.5,5.1,299,-2.1,0.1,9.2,14387
1609736400,-3.3,26.6,1.3,-3.5,0.7,4.3,295,-3,1.6,10.9,20726
1609740000,-3.3,26.7,1.4,-1.7,-1.1,4.1,299,-2.5,-0.2,10.4,29608
1609743600,-3.3,26.7,1.2,-2.6,-2.1,4.4,302,-0.4,-0.8,9.2,34968
1609747200,-3.3,26.7,0.3,-3.1,-2.7,4.6,307,0.7,-0.7,9,38521
1609750800,-3.3,26.8,-0.6,-2.8,-1.1,5.2,309,0.4,-1.1,9.2,38642
1609754400,-3.3,26.8,0,-4.9,0.5,5.2,307,-1.3,1.1,8.9,37299
1609758000,-3.3,26.9,0.4,-5.7,1,6,298,-1.7,2.9,8.2,26188
1609761600,-3.3,26.9,0.8,-5,3.8,6.4,300,-2.8,2.4,7.8,19421
1609765200,-3.3,27,1.1,-5.9,3.1,6.8,302,-2.6,1.5,6.4,24113
1609768800,-3.3,27,2.2,-5.6,1.9,6.6,296,-3.2,1.8,6.1,25796
1609772400,-3.3,27,3.3,-2.9,0.1,5.4,292,-1.5,-0.3,6.5,37184
1609776000,-3.3,27.1,2.2,2.3,-2.4,5,298,0.1,-3.7,9,42724
1609779600,-3.3,27.1,4.3,-0.1,0.1,4.5,289,-0.1,-3.3,8.3,62050
1609783200,-3.3,27.2,5.1,-0.6,1.2,5.3,285,-1,-2.8,7.4,42982
1609786800,-3.3,27.2,5.1,-2.2,0.9,6.1,286,-0.6,-0.3,6.7,35138
1609790400,-3.3,27.2,3,-4.8,1.5,6.1,296,-1.4,1.2,9.6,48651
1609794000,-3.3,27.3,5.5,-3.3,-1.4,7.2,293,0.1,1.5,9.6,43241
1609797600,-3.3,27.3,3.4,-4.9,0,7.9,307,-0.3,2.1,13.1,54094
1609801200,-3.3,27.4,3.5,-6.3,1,7.8,311,-2.2,3.1,14.1,58740
1609804800,-3.4,27.4,5,-4.9,-1,8,306,-0.6,4.5,13.1,58078
1609808400,-3.4,27.5,5.8,-5,-0.7,8.7,297,-0.4,5.4,8.6,37748
1609812000,-3.4,27.5,6.1,-5.7,2.1,8.8,294,-1.1,7.5,5.9,24193
1609815600,-3.4,27.5,3.8,-5.5,-0.6,8,312,0.5,7.2,9.6,47774
1609819200,-3.4,27.6,5.1,-5.1,-0.6,7.6,310,-1.4,7,9.7,50208
1609822800,-3.4,27.6,6.7,-3.9,-2.3,8.3,299,2.1,6.6,7.1,35541
1609826400,-3.4,27.7,6.3,-3.9,0.5,8.1,297,1,6.4,8.3,40824
1609830000,-3.4,27.7,5.6,-4.1,2.3,7.5,296,-0.4,7.8,6.7,35895
1609833600,-3.4,27.8,7.2,-4,1.4,8.5,296,1.4,7.7,8,41254
1609837200,-3.4,27.8,7.4,-3.5,2.4,8.8,293,1,7.2,8.8,42463
1609840800,-3.4,27.8,8.1,-3.3,1.4,8.9,294,1.8,6.5,10.8,47844
1609844400,-3.4,27.9,7,-4.7,3.3,9.6,309,0.2,6.7,9.6,42574
1609848000,-3.4,27.9,5.6,-6.7,0,11,347,1.6,5.9,17.5,49332
1609851600,-3.4,28,0,-3,-1.3,9.7,374,3.2,4.1,53.5,43124
1609855200,-3.4,28,-1.1,8.5,-2.5,16.1,403,-0.9,-3.1,23.2,191562
1609858800,-3.4,28.1,-4.2,12.8,-1.3,16.2,415,-3.1,-4.8,15.5,254842
1609862400,-3.4,28.1,-4.9,6.5,5.8,12.5,429,-1.8,-7.5,17.4,295044
1609866000,-3.4,28.1,-4.4,-2.6,8.7,11,447,-1,-9.3,16.1,239266
1609869600,-3.4,28.2,-6,2.1,4.6,10.4,453,-2.2,-6.9,11.1,193672
1609873200,-3.4,28.2,-9.3,-2.1,2.8,10,451,-3.8,-8.7,9.2,176212
1609876800,-3.4,28.3,-7.9,-3.9,0.7,9.1,448,-5,-9.4,10.7,183873
1609880400,-3.5,28.3,-5.8,0.6,0.6,7.4,451,-4.3,-6.6,11.8,200212
1609884000,-3.5,28.3,-4.8,-0.4,-0.2,7.2,448,-4.7,-6.6,13.2,184471
1609887600,-3.5,28.4,-3.8,4.4,-1.6,7.8,444,-6,-3.5,14.7,177010
1609891200,-3.5,28.4,-6,1.3,3.8,8.4,434,-3.7,-5.1,14.5,162903
1609894800,-3.5,28.5,-7.1,4.9,-1.5,9.6,430,-6.4,-3.7,12.8,158136
1609898400,-3.5,28.5,-8.9,5.3,-1.9,11.7,434,-5.9,-3.3,13.7,156890
1609902000,-3.5,28.6,-9.2,10.7,-0.8,14.8,464,-3.4,-2,11.9,243664
1609905600,-3.5,28.6,-10.3,9.9,1,14.5,474,0.8,-1.2,8,198936
1609909200,-3.5,28.6,-9.3,10,-1.9,14.2,485,4.5,-1.2,6.7,225871
1609912800,-3.5,28.7,-5.5,5.9,-1.4,10,525,5.4,-5.5,7.9,410971
1609916400,-3.5,28.7,-4.7,3.1,0.2,8,544,5.4,-6.7,5.9,568395
1609920000,-3.5,28.8,-2.5,6.6,0.2,8.3,554,5.4,-4.8,5.3,513011
1609923600,-3.5,28.8,-4.1,3.6,-0.4,6.3,558,4.2,-5.8,5.1,490877
1609927200,-3.5,28.9,1.1,2.6,-1.6,5.4,584,1.4,-4.4,4.6,420198
1609930800,-3.5,28.9,-0.6,1.1,-2.6,4.8,575,-0.1,-6.2,3.9,393569
1609934400,-3.5,28.9,0.6,2.4,-3.8,5.6,587,-2.3,-6.2,2.7,330238
1609938000,-3.5,29,2.8,1.6,-1.8,4.6,610,-1.8,-6.1,2.4,313739
1609941600,-3.5,29,-1.1,3.3,-0.4,4,548,-0.3,-2.9,2.7,239716
1609945200,-3.5,29.1,-2,2.8,-0.9,3.8,530,-2.1,-2.9,2.6,205729
1609948800,-3.5,29.1,-1.1,2.9,-0.3,3.7,536,-1.3,-2.4,2.5,176587
1609952400,-3.5,29.2,-1.7,3.2,0.1,3.9,532,-0.4,-2,2.5,158900
1609956000,-3.6,29.2,-2.6,2.4,-1.1,3.8,518,-2.3,-2.4,2.3,127110
1609959600,-3.6,29.2,1.8,1.8,-0.3,3.8,528,-1.6,-2,2.8,119298
1609963200,-3.6,29.3,0,4.2,0.2,4.5,508,-1.2,0.3,2.8,104596
1609966800,-3.6,29.3,-1.9,4,-0.6,4.5,483,-2.4,0.3,2.7,91412
1609970400,-3.6,29.4,-3.5,2.1,1.1,4.4,495,-1.1,-1.5,2.3,104713
1609974000,-3.6,29.4,-3.2,1.8,-0.3,3.7,509,-1.5,-2.1,2.7,119366
1609977600,-3.6,29.4,-1.3,1.1,-0.8,2.1,492,-1.6,-1.8,3.2,127174
1609981200,-3.6,29.5,-1.4,1.2,-1.2,2.5,483,-1.9,-2,3.2,121604
1609984800,-3.6,29.5,-0.8,3.3,-2,4,473,-3.2,-0.7,2.5,83642
1609988400,-3.6,29.6,-1.3,2.5,0.1,3.3,478,-0.5,-1.3,2.5,93484
1609992000,-3.6,29.6,-1.1,0.9,-0.3,2.4,481,-0.9,-2.9,3,100990
1609995600,-3.6,29.7,0.6,2.1,0.9,3,485,0,-1.4,2.8,76791
1609999200,-3.6,29.7,0,0.1,-0.9,2.2,472,-1.6,-3.1,3.4,84164
1610002800,-3.6,29.7,0.9,0.2,-1.5,2.5,467,-2.7,-3.2,3.3,84185
1610006400,-3.6,29.8,1.4,0.6,-1.8,3,462,-2.9,-2.8,3.5,80657
1610010000,-3.6,29.8,2.8,1.6,0.3,3.4,470,-2.3,-1.1,2.9,68783
1610013600,-3.6,29.9,1.9,0.8,1,2.8,458,-2.3,-1.8,2.9,68625
1610017200,-3.6,29.9,1.8,0.6,0.8,2.9,455,-2.9,-2.1,3,72602
1610020800,-3.6,30,1.6,0.5,-0.2,2.1,451,-3.5,-1.7,3,78937
1610024400,-3.6,30,-1.4,2.3,0.1,2.9,428,-3.6,0.7,2.7,64365
1610028000,-3.6,30,-1.2,1.8,0.3,3,429,-3.3,0,2.8,61575
1610031600,-3.6,30.1,-2.6,0.4,-0.7,3,420,-3.6,-1.7,3.1,66219
1610035200,-3.7,30.1,-2.3,1.2,-0.1,2.8,420,-3.1,-1,3.2,71455
1610038800,-3.7,30.2,0.1,0.4,1.7,2.8,429,-1.7,-1.5,3.4,68117
1610042400,-3.7,30.2,-2.5,1.4,0.3,3.1,413,-3.2,-0.7,3.4,71144
1610046000,-3.7,30.3,-1.7,1.4,-1,3.1,416,-3.5,0.1,3.4,68644
1610049600,-3.7,30.3,-1.6,1,-1.7,2.9,413,-3.5,-0.4,3.3,73482
1610053200,-3.7,30.3,-2.4,0.3,-1.6,3.4,407,-3.3,-0.8,3.3,66378
1610056800,-3.7,30.4,-2.7,1.8,0.7,3.5,404,-0.3,0.7,3.7,63105
1610060400,-3.7,30.4,-1.5,2.7,1.2,3.6,410,-0.1,1.2,4,60024
1610064000,-3.7,30.5,-1.6,2.5,1.1,3.4,408,-0.8,1,3.9,59716
1610067600,-3.7,30.5,-2.7,1,1.4,3.3,396,-0.5,0.3,3.8,58470
1610071200,-3.7,30.5,0.2,2.6,0.8,3.2,411,-1.7,1.2,3.9,59183
1610074800,-3.7,30.6,-0.6,2.1,-0.3,3.3,402,-2.7,0.4,3.8,57750
1610078400,-3.7,30.6,-3.2,-0.1,-0.1,3.2,386,-2.4,-1,3.7,58244
1610082000,-3.7,30.7,-3,0.6,0.8,3.3,381,-1,-0.2,3.6,53552
1610085600,-3.7,30.7,-2.9,1.1,1.6,3.7,381,-0.1,0,3.3,49955
1610089200,-3.7,30.8,-0.6,2.4,0.3,2.9,387,-1.3,0.8,4.2,59305
1610092800,-3.7,30.8,-2.7,0.9,0,3,369,-1.7,-0.4,3.9,54728
1610096400,-3.7,30.8,-2.6,2,0.9,3.5,373,-0.4,1.4,3.4,49557
1610100000,-3.7,30.9,-2.3,2.3,0.5,3.3,376,-1,2.4,3.7,47237
1610103600,-3.7,30.9,-3.6,0.7,0.2,3.7,357,-1.2,1,2.9,36517
1610107200,-3.7,31,-2.1,1,0.3,3.4,359,-1.3,0,3.6,46090
1610110800,-3.8,31,1.6,3.1,0.5,3.6,380,-1.7,0.6,4.5,45547
1610114400,-3.8,31.1,2.9,2.6,-0.5,4,382,-1.9,0.9,4.5,33604
1610118000,-3.8,31.1,3.3,2.9,-0.4,4.4,375,-1.5,0.8,4.2,29336
1610121600,-3.8,31.1,2.2,3.1,0.3,4.2,372,-1.5,1.4,4.4,40075
1610125200,-3.8,31.2,0.3,3.3,1.6,4,364,-1.5,1.5,4.4,50067
1610128800,-3.8,31.2,0.5,3.7,1.1,4.1,355,-2.1,1.1,4.3,36586
1610132400,-3.8,31.3,1.4,3.1,0.3,3.7,361,-2.5,1,4.9,37725
1610136000,-3.8,31.3,-3.8,1.1,-0.2,4,341,-2.5,1.8,3.6,33498
1610139600,-3.8,31.4,-3.9,1,0.3,4.1,340,-2.2,2.1,3.4,28485
1610143200,-3.8,31.4,-3.6,1.8,-0.4,4.1,342,-3.4,2.4,4.8,42418
1610146800,-3.8,31.4,-3.8,1.5,-1.4,4.4,331,-4.6,1.5,4.1,47848
1610150400,-3.8,31.5,0.1,4.1,-0.1,4.4,339,-4,2.7,4.8,43140
1610154000,-3.8,31.5,-1.8,3.2,-0.4,4.3,334,-3.8,2.4,5,47242
1610157600,-3.8,31.6,-2.1,3.4,-1.1,4.3,329,-4.8,3.5,5.1,40640
1610161200,-3.8,31.6,-0.4,4.5,-0.4,4.6,332,-4.3,3,5.6,33456
1610164800,-3.8,31.6,1.1,4.7,-0.1,4.9,339,-3.9,2.8,4.9,17736
1610168400,-3.8,31.7,0.9,4.7,-0.4,4.9,336,-3.6,2.2,5,17402
1610172000,-3.8,31.7,-0.6,4.5,0.3,4.6,326,-2.6,2.1,5.2,25115
1610175600,-3.8,31.8,-0.8,4.2,-0.9,4.5,328,-3.7,2.6,5.5,25609
1610179200,-3.8,31.8,0.3,3.7,-1.3,4.1,331,-3.1,1.5,5.8,31101
1610182800,-3.8,31.9,-1.1,2.8,0.7,4,325,-0.9,0.4,6,37643
1610186400,-3.8,31.9,-1.6,3.4,1.2,4.4,321,0.3,0.6,6.8,36552
1610190000,-3.9,31.9,-1.6,2.8,-0.2,3.9,320,0.7,1.2,6.6,39714
1610193600,-3.9,32,-1.8,2.7,0.6,4.2,320,1.2,1.4,6.6,31423
1610197200,-3.9,32,1.1,4,-1.5,4.6,328,-0.5,1.7,6.5,20315
1610200800,-3.9,32.1,-0.2,4.3,-0.5,4.4,324,0,2.1,6.8,22723
1610204400,-3.9,32.1,-2.1,3.1,1.8,4.3,317,1,1.9,7,22922
1610208000,-3.9,32.2,-2.5,2.5,2.6,4.5,317,1.1,2.1,5.4,20462
1610211600,-3.9,32.2,-2.3,3,1,4.1,312,0.6,2.2,5,17596
1610215200,-3.9,32.2,-2.2,2.9,0.6,4.1,314,0.5,1.6,4.1,24685
1610218800,-3.9,32.3,-2.4,3,-0.3,4.1,315,-0.4,0.9,4,25343
1610222400,-3.9,32.3,-3.8,1.8,-0.3,4.2,315,-0.6,0.3,3.6,19272
1610226000,-3.9,32.4,-3.5,1.9,-0.9,4.1,314,-1.1,1.1,3.7,19083
1610229600,-3.9,32.4,-2.8,2.3,-1.3,3.9,313,-1.1,1.4,4.3,26067
1610233200,-3.9,32.5,-2.2,2.7,-0.8,3.8,315,-0.7,1.4,5.4,29497
1610236800,-3.9,32.5,-3.1,2.2,0,3.9,307,0.2,1.2,5.7,17600
1610240400,-3.9,32.5,-2.9,2.2,-0.6,4,306,-1,1.1,5.1,20863
1610244000,-3.9,32.6,-3.6,1.4,-0.3,3.9,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
1610247600,-3.9,32.6,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
1610251200,-3.9,32.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
1610254800,-3.9,32.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
1610258400,-3.9,32.7,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
