time,chi_squared,dn1,dT1_perp,dR1,dV1x,dV1y,dV1z,dn2,dT2_perp,dR2,dV_drift
1600972992.396376,39995.57787071839,0.6291379679813900,0.3917942723234580,0.008249459229548544,1.333711261462674,0.8815449924617619,0.3027401766785415,0.6622069685531130,0.3014020273318088,0.04724517442871278,1.597786010746029
1600973104.244830,26046.60872239846,0.3589162640654801,0.3443936887177295,0.01125427602807389,1.127947007024655,0.6083510875955761,0.2013588067460042,0.4670293756211953,0.2532675092372302,0.02985826382207373,1.169020864874175
1600973216.093304,29906.27196633647,0.5127149939524354,0.3359961742756322,0.01077644659805716,1.576170811922448,0.8336625416875352,0.2024201125084490,0.5759820760811183,0.2532982220232552,0.03225761439023508,1.700100582820156
1600973327.941818,38202.38810496812,0.5752545256779013,0.3261836294997840,0.04646395362479761,0.2013565179422682,0.2732055060856734,0.2210597091820732,0.5556175785897011,0.3829763469925623,0.006949960637987436,1.146251124239850
1600973439.790293,37402.10652481802,0.6340417748318592,0.4275275708770275,0.1244849101399597,0.2673859634692839,0.3123872892941991,0.2463433934958562,0.6530144304295462,0.3580984660016014,0.008824258544860419,1.727186404788874
1600973551.638747,21609.23999104023,0.4827545521751632,0.3835839026271887,0.01016212417944821,1.161297462898195,1.142877501957260,0.3419580390350391,0.5106289971333322,0.5312795433458261,0.1248678978356092,1.577884514239069
1600973663.487221,62988.69322091258,0.5418759873747789,0.3172308216012542,0.01309996276311792,0.1970244799579221,0.3958744680779073,0.1661864181185332,0.4601166051968994,0.2551463372745357,0.01720863852299191,0.5125134976228466
1600973775.335675,41324.13197696077,0.5647612328615033,0.4028168201578280,0.007598649348326152,1.031761548217225,0.5733447825542887,0.1760039693240839,0.6063064521672805,0.2390032234530119,0.02784922999930034,1.175830756205853
1600973887.184149,38063.69582753604,0.6553672663328146,0.2765379664976115,0.04030024924572264,0.1732494127925639,0.2594891529774605,0.1950033656886038,0.6216754299118632,0.3600072779310561,0.008321152554743503,1.480780382170310
1600973999.032663,56920.71343141255,0.5449366291810540,0.2345471363970653,0.01571612728072636,0.1616984857020652,0.2212669680008046,0.1888041785288267,0.5079553205711724,0.5099526685559598,0.009719855946550410,1.648012250984771
1600974110.881137,24198.02269975739,0.5549461618116335,0.2623152638828850,0.03227978670058371,0.1691587872889796,0.2498203236234841,0.1985502580063655,0.5001392753020556,0.3772101722382873,0.007719058983973282,1.525772662244957
1600974222.729591,30813.22738269972,0.5212099883805145,0.3824571912363028,0.07199871177775320,0.2386871742100436,0.3056763276929957,0.2450140701860347,0.5048692683208028,0.3531251189175076,0.006341833954501092,1.297003357503981
1600974334.578066,31550.19753449285,0.4928063578678409,0.2481255601229287,0.03540095008844450,0.1552705989808569,0.2394446948093305,0.1910029361233119,0.4261747839743253,0.3306085240239861,0.004953211772535273,1.158588034808123
1600974446.426520,23948.78505410796,0.4341079324077744,0.3506007728300178,0.005697448451238356,1.278210056045010,0.5026289140045941,0.1875163264178823,0.5159135166657965,0.2348524961002373,0.03135577654021880,1.351117504787783
1600974558.274994,27451.50152728515,0.3015739429866909,0.3079734936812571,0.01036073460750325,1.251192087910354,0.3595949622783284,0.3928937672747391,0.4534858931781545,0.1809708144340562,0.01750723217568547,1.275505740912821
1600974670.123508,23711.82359549265,0.3061432707710188,0.3427981646572120,0.01081755865362902,1.216586846843978,0.2910781592375797,0.3163677110787522,0.4608150875720391,0.1746585638700393,0.01583890611353921,1.196487893109969
1600974781.971982,26787.95757038586,0.5373435163805204,0.3862274032515159,0.01113625323181632,1.608757525111649,0.4930824421150402,0.6752994325232581,0.5983167888606949,0.2510582863048202,0.02616481441690826,1.707771054585775
1600974893.820436,44806.62549803554,0.5638926942023111,0.3305629595844383,0.04388626667856857,0.2065692073194503,0.2893741248815732,0.2428225877977282,0.5434467058497506,0.3886928041392721,0.005776450550932343,1.401267181282747
1600975005.668911,38335.95596185352,0.7063235840585836,0.3694411263802234,0.05537582224182735,0.2215499707596835,0.2798723781499168,0.2141527448811262,0.6994851129372652,0.3973147072631381,0.008954828241664334,1.186807479214438
1600975117.517365,68050.61150356823,0.8033905984478176,0.6957929688907738,0.01651930665662189,0.7594409758388537,1.231209456400796,0.6434707305930499,0.8223449002626604,0.3449272083623716,0.01312852627398176,1.662795083291384
1600975229.365819,27073.57662358339,0.4923033448353945,0.2218232850513475,0.02399761404013200,0.1472826998637114,0.2304513326814044,0.1860162238858047,0.3995212763087855,0.3756469574095801,0.005311881726144566,1.469148909501129
1600975341.214353,35448.93179388005,0.5245430345444771,0.2457536492688884,0.02735239323035001,0.1639781665072003,0.2208316242729011,0.1839852421638562,0.4792768657867627,0.3777437274146820,0.005990935178336741,0.9248481999803587
1600975453.062827,36553.71265307896,0.5436293660527091,0.3893452733918075,0.007222064116795911,1.078542180711495,0.4220057721021402,0.2043752154638417,0.5839527765198729,0.2262372550048538,0.02205186209194648,1.160715240637165
1600975564.911281,29076.74454447139,0.6024591978217074,0.2506002568458532,0.02175550905329032,0.1661810719226698,0.2436914903483041,0.1830615673047422,0.5339161781912235,0.4792263340044030,0.008327117345209701,1.194115420770408
1600975676.759735,19480.31302628684,0.5159353602174175,0.1971210609468469,0.02108563455188067,0.1328625171756089,0.2041429381425459,0.1636491742421974,0.4146326235995645,0.4247093662372309,0.005694231461255877,1.237358557201610
1600975788.608210,25881.33800868306,0.4339697746790238,0.4278178885196087,0.006872260427283497,0.8435498512724353,0.2165535091651452,0.2239984178413923,0.5088186968639842,0.2043263908989302,0.01767022352690840,0.8608872427155194
1600975900.456664,24494.65888386057,0.4418434619825871,0.2245429396677367,0.02971514844331314,0.1417454477203238,0.2192986783526999,0.1754580199481912,0.3531139668720782,0.3631649824935502,0.004576228336581436,0.9641030962711191
1600976012.305198,28926.05337333837,0.5933880202739833,0.2008350247538604,0.02450616064525309,0.1456138583807895,0.2015469353259755,0.1653939438459063,0.5268603903178568,0.4312226418464500,0.009018809328251149,1.041538614537123
1600976124.153652,24467.29695707771,0.5155834010219231,0.4619401410276401,0.008461756394395862,1.033615792941207,0.2184657079251928,0.2439982923857152,0.6033897006861272,0.1825082933058415,0.01903673431976273,1.060050638344593
1600976236.002126,22874.60101588902,0.5732685230303568,0.3921998329059484,0.008208321523289978,1.239091638560613,0.3113879186164950,0.1610090709868880,0.6590408709583310,0.1617321353464420,0.01957137824506385,1.273147057996026
1600976347.850580,23745.14409418987,0.5566910336450918,0.1492332128422351,0.01452141915958305,0.1183468249652098,0.1715870894822326,0.1412586565360447,0.4342609051020693,0.4210409546780083,0.006728796614816613,1.274704742195700
1600976459.699054,26123.75781927710,0.4288435609584448,0.4029869480211280,0.006057229382652290,0.9474735035997087,0.1716267277479876,0.1849223248721471,0.5413295617249985,0.1532309052637252,0.01485984547624362,0.9565426076550961
1600976571.547509,27423.95008875382,0.3851793445540331,0.3596095965974186,0.004642129146044846,1.143740947910737,0.4605273649416564,0.1594295166004923,0.4954037888689195,0.1825434303870787,0.01973416425702508,1.222624550241035
1600976683.396043,29497.41246759703,0.3864918541201106,0.6593967162153216,0.008192454452264719,2.666851511450925,1.038271826263846,0.2078639294455954,0.5178320292197142,0.1429617527816394,0.01133471054257938,2.871139414422434
1600976795.244497,22594.03685293702,0.5148175921978959,0.1468223399440322,0.01253929978792821,0.1149067697991053,0.1711088842409793,0.1438179520641517,0.3767953024969117,0.4537368010636119,0.006173684882169969,1.785688815088081
1600976907.092971,21104.21362483176,0.5403141257838019,0.1464874927152466,0.01414959023220626,0.1120228972381714,0.1675164576778486,0.1391509376558116,0.4091335087999790,0.4244055430543501,0.005919192401739476,1.539963425246590
1600977018.941425,22567.45895414538,0.3530499923119848,0.4148800403292372,0.01152251604701973,1.566171803085863,0.3082379269646814,0.1512510402351251,0.5091248162749455,0.1446194235845737,0.01110759153940624,1.529625210488908
1600977130.789899,21522.16160282019,0.4808604687362923,0.4274794915754066,0.008161896220861881,2.477645717231596,0.5663509591698903,0.1804536878345918,0.6150373220438887,0.1245259920468674,0.01106991334096156,2.526344185484578
1600977242.638354,18989.83287004961,0.4388362975088566,0.6254902075391436,0.01354707027121936,3.289163242942699,0.1612992535387005,0.1433551096684604,0.5916202522712030,0.1294865609380348,0.009174663626323205,3.263562397404673
1600977354.486828,33392.07006746421,0.7317116881163560,0.3887654263724402,0.01209427180095737,1.823601092525798,0.2484439656021493,0.4331583514987176,0.8032444890987738,0.1573784495980481,0.01071709653857993,1.821351158726586
1600977466.335342,19475.11189703695,0.2705202050901211,0.4127511002063652,0.01539131266765774,0.9819007808171828,0.1739005350018105,0.1387307210821108,0.4593351187586773,0.1344822820474382,0.009833804153036854,0.9209123214269008
1600977578.183816,25074.94770158630,0.7858786644652327,0.3036757963798387,0.008232121413681679,1.344243404414292,0.1937724297979642,0.2782562622959632,0.8407755730612979,0.1638096393747999,0.01281125816073574,1.328590606243881
1600977690.032270,25991.59164075148,0.6961690536850746,0.2945432115512141,0.009698545133646760,1.127534676571573,0.3170847401623461,0.1993876559058146,0.7560945964271297,0.1775542634878347,0.01572955691181880,1.097621323326534
1600977801.880744,30048.90557109951,0.6522773456920649,0.1940212252978373,0.01753459442875380,0.1462212082022850,0.1742574956453662,0.1408576782140146,0.6252621312378791,0.2667580425683337,0.006262568213275368,0.6430312033233732
1600977913.729198,27364.11959483011,0.5470121911990596,0.1166527359922675,0.01436189245183566,0.1049983437398011,0.1431587133274319,0.1234386277962626,0.4387417078634104,0.2811479486492241,0.005589867289568421,0.8439973389825173
1600978025.577672,30270.30644279759,0.3922985202650560,0.2228244344634756,0.003644377857363024,0.6581613918950447,0.2041129303587607,0.2697311131060891,0.5107276266842651,0.09637084912042621,0.01476846818388254,0.7186348154845276
1600978137.426187,26492.48121297986,0.4546212366815667,0.2627459140058098,0.005961977876643301,0.9470438164345760,0.1806290907455304,0.2570177140142861,0.5776269748753510,0.09588245948857581,0.01107903230706884,0.9686310262031643
1600978249.274661,26217.57320692542,0.5414116874074290,0.2760636951685681,0.007942924941109842,1.681343620376057,0.1576251659640842,0.1105403878061912,0.6799942217006033,0.08063887782282796,0.009001269834338136,1.667529799944648
1600978361.123115,25559.15024315528,0.3065992930807149,0.2852519765604516,0.01091663476948844,1.106618454320091,0.1407398290293227,0.1559767682046841,0.5101202922646673,0.07532757741284937,0.006712237927362807,1.082183216865326
1600978472.971589,25147.80579551910,0.4007348754258453,0.2177314268239016,0.007714905402732850,1.331358633286324,0.3883864152954217,0.1021343491726139,0.5770957400510383,0.08284628750955784,0.008586447897700527,1.343589108995129
1600978584.820043,21840.40008708776,0.4543268697197789,0.2224307484910789,0.008134858829358851,1.972702405204715,0.5075196245623073,0.1065206494909996,0.6296230545467012,0.07205748172375849,0.007447920294583704,2.000997132664589
1600978696.668518,22013.21384266119,3.055866333333056,0.1210075674331566,0.009621354529647668,0.8844124200424253,0.1430752240534503,0.1247174350494252,3.061361158715641,0.1903877917519829,0.05399881746753420,0.8310249148979870
1600978808.517032,21948.08556245560,2.755642066404945,0.1254345354726783,0.008844582090300283,0.8372266876765067,0.1128630458231708,0.1380791046966190,2.763590864893445,0.1781220893358518,0.04745414703348682,0.7934366027811195
1600978920.365506,22091.55862420794,1.068134070738551,0.2589771527280842,0.01553931680903330,3.970542366017061,0.3828458545027792,0.9719891089722507,1.156553637611479,0.06396209712135800,0.009233700962819840,4.063364011210096
1600979032.213960,23569.35845706411,1.347320441247813,0.07263087999974677,0.009312471609992415,0.1117506322202421,0.1066328549594578,0.09622151752592861,1.284206253073815,0.2528286170112075,0.01480413267649200,3.087605951022063
1600979144.062434,31691.29841627318,2.574757397796266,0.1312709820814019,0.007479587433065399,0.7442874946014666,0.3207479495091538,0.3245302084681354,2.586329036080233,0.1764657868115259,0.03863620717841759,0.8445245614876407
1600979255.910888,20450.50143514356,0.8087454556077971,0.06703807581222859,0.005954103843521472,0.09610766232799792,0.1034529244066200,0.09427325612636202,0.6760897721220213,0.3630171152030132,0.01389110543118038,4.110855773976404
1600979367.759362,19517.50298298875,1.070639253909005,0.2315324414766152,0.01248521272872245,2.934400297509522,0.1247526598613478,0.5348755819915219,1.156147069113839,0.07552005954092363,0.01143093659197219,2.959439027464616
1600979479.607877,20098.38494209950,0.7043909354845513,0.2958789722120949,0.01187628799457772,2.780232397822298,0.2325853567665571,0.1560162633587385,0.8258730190120239,0.07083867381485416,0.009482777891132079,2.771133906168604
1600979591.456351,18504.81667836495,0.8134184490094670,0.06790161797272694,0.009288277008021831,0.09188100767327025,0.1056701175228639,0.09805738600594999,0.6800502146197172,0.2777903848452054,0.01159862891487221,2.845442010305314
1600979703.304805,23203.81933506260,0.6231373646453088,0.3689732550657899,0.01682581492975681,4.226221379883007,0.1257443157793508,0.8236635068208219,0.7593840634997505,0.06777148727749900,0.006764924617445627,4.283657502420881
1600979815.153279,17797.87542412612,3.108231911678339,0.1156480970221493,0.009107962529896343,0.6884705304937969,0.1114586278158846,0.1009601401957098,3.106298256343242,0.2442356004240599,0.07349237575194165,0.6483140317085803
1600979927.001733,20136.96252178358,0.4985556230124081,0.06279645894895833,0.005601001560500017,0.09453280665577340,0.1058260881709901,0.1000505717879396,0.2175462979672258,0.3684004019298156,0.01169302285199634,3.374593582467647
1600980038.850207,20590.90335175252,0.4919017944834285,0.06597306469230711,0.005751749924875926,0.09718139896451501,0.1065955436318149,0.09977646406343794,0.2220296699926654,0.3493190970239728,0.01277149990341174,2.978791835558495
1600980150.698721,21695.39085188407,0.4446764875872823,0.06294346780653698,0.004965097712431213,0.09830038419473018,0.1080685237598036,0.1031221055318973,0.1075527452877871,0.4017506683321357,0.01723857071434411,1.474413847084756
1600980262.547195,21277.19780209942,0.1057158895163215,0.3343985806204763,0.01687169457883662,1.202188253812417,0.3304457717349187,0.1054664685314818,0.4252650959729345,0.06704620300737317,0.004836737103908829,1.214344008035938
1600980374.395650,20134.39398486468,0.08083043292870967,0.4616524154326430,0.03099301040004398,0.7487048423282827,0.1466477983333227,0.1170679082974663,0.4155111714341194,0.06668393489094172,0.004635650769418455,0.7416106988055327
1600980486.244124,27029.24393666870,0.07746720615124474,0.2433123793681990,0.02172997176682456,0.7041710383718306,0.3336517781828371,0.1212869194427738,0.3671325221060708,0.06804163568206477,0.004490825458378980,0.7562062226549584
1600980598.092578,25136.75150285859,0.07052405641701225,0.4121713842860213,0.02499519253238503,0.7486752931843044,0.3184116130326545,0.1221417335076844,0.3695581317972044,0.06388747644082025,0.003947657260982253,0.7981700579247674
1600980709.941052,30297.93840681308,0.5477125764415114,0.06267993678555192,0.005303521210447769,0.1145353031431672,0.1146699391720371,0.1057641261946214,0.3539258324226847,0.2389927576728454,0.01078891800435464,4.223369543971953
1600980821.789567,27452.67204538426,0.1070163545861355,0.4411282320675154,0.02179753995609488,1.063989230362182,0.2470599361268458,0.1804424820569243,0.4115213556499044,0.07065157827313900,0.004866712439286390,1.067467481933224
1600980933.638041,22442.21518678752,0.1332707936308657,0.3461734929347620,0.01634304602654357,1.199802878420295,0.3781181661344729,0.1224875926992409,0.4037584915282988,0.06004611505189569,0.003831900156534245,1.219152731428320
1600981045.486495,24650.61319054267,0.5441122684262696,0.1879380658522100,0.008964195948964540,2.358197599835584,0.9677095668413119,0.2906548292379257,0.6524498421313419,0.06942628544452928,0.005211390232103389,2.486027546875632
1600981157.334969,30618.19515151302,0.2106283126333583,0.2182155116458478,0.01430344432356143,2.018715636542662,1.131408296752184,0.8019219845478889,0.4207398441114628,0.06268848837501551,0.004418247063068484,2.360290514476893
1600981269.183423,21592.89689845745,0.08792356539025241,0.4571691421958421,0.03640771853216810,0.8172741152078982,0.3054888575855207,0.2446348583131108,0.3723745163302420,0.05902934951141146,0.003784760505096694,0.8720442507296217
1600981381.031897,24430.92356101938,0.1154413347716060,0.4940796301173940,0.03396728570346862,0.9626090989080947,0.4774661064790343,0.2460132966200438,0.4099117914863549,0.06078965556365050,0.003758247237570341,1.061531679680053
1600981492.880411,28637.16342278972,0.4295861477806834,0.2337391147974547,0.01283567680463479,2.829354515047302,1.080409717368892,0.4831811287584697,0.5955257669096911,0.06510170725100999,0.004803732657229245,2.988218867728484
1600981604.728885,21783.24619323368,0.8415931041235809,0.06342655919553512,0.006300118307949986,0.1101643675370937,0.09664507286015216,0.08913551447442362,0.7155657669882211,0.1943632402191704,0.01073022779344042,3.490429512101015
1600981716.577340,22022.30517688331,0.7656904185304608,0.06116353597724619,0.005292468300949666,0.1101667985784664,0.09432624295811610,0.08948538500576471,0.6148965576748812,0.3156742998878775,0.01250401154956318,3.053399951544328
1600981828.425814,22613.91321368674,0.7243957487463077,0.06181311426448661,0.005116691235767064,0.1108438798980230,0.09928967300020125,0.09645413290245515,0.5639302318191833,0.3834275248633551,0.01737390489002606,3.800001079957725
1600981940.274268,22283.64545634488,0.5227987233349947,0.06507186413963187,0.005183322642822781,0.1087834179665172,0.1026759316276918,0.09802535958755114,0.2751907770022216,0.3164513435808051,0.01517039740786959,2.516676687243591
1600982052.122742,23222.08294137300,0.1598603555083980,0.3710005264121223,0.01706345313564403,1.607321142564953,0.1668584914964344,0.4750237769757569,0.4650682605838047,0.06840879903614426,0.005517464989847324,1.640252210657171
1600982163.971196,22619.06825451326,0.4469339914506487,0.3478996953796515,0.01439025044897157,3.703877552539557,0.3699900670226843,1.175758832964854,0.6364157954775389,0.06227170619678603,0.006646889487077168,3.865742241905211
1600982275.819730,24508.48176563396,0.6525407400663230,0.06340697123397944,0.006795454927175622,0.09138796664711250,0.09966203522424742,0.09345923851763624,0.4700751373776081,0.2755245496184794,0.01303312878578551,3.097491657055501
1600982387.668184,25426.11949334317,0.3875725461189775,0.2558496629669830,0.01261790539330480,3.342504139825216,0.1640504841603268,0.6002504526173074,0.5837616305361454,0.06699744039873538,0.006531232506321641,3.360225233745159
1600982499.516659,25760.72423632371,0.1268663646663518,0.2000127266767776,0.01083257580734216,1.137859872085418,0.3026121503206994,0.1235139982934565,0.4333843104487528,0.07322357281269361,0.006427977374449540,1.147967295710631
1600982611.365113,30181.68579130741,0.1081652370143876,0.2080683015623489,0.01205197883476762,0.9690349519147790,0.3537283321003172,0.1234596679951564,0.3974311922017508,0.08201688435460083,0.007417972477507643,0.9998787236151030
1600982723.213587,26984.09128015802,0.09810306045007003,0.2688910146855552,0.01706192100759675,1.089729254412587,0.3592142074680401,0.1195975827840356,0.4032012189833118,0.07223386796152401,0.006327401092666566,1.118406006922599
1600982835.062041,24991.98920358351,0.08603868735346679,0.4030169616599006,0.02557656009103923,0.8938238232028574,0.2837261406640361,0.1217050374683369,0.3885697300923952,0.06990362470490756,0.005936505053928128,0.9115234783323138
1600982946.910575,25334.91818849074,0.08334299974827374,0.3335988169043075,0.01830276729503389,0.9128492378559855,0.3839156357710047,0.1526433705698941,0.4214864576191447,0.06754999015804368,0.005985877572410162,0.9749728552677462
1600983058.759029,18383.93988576769,0.1412668124025166,0.3233962936144147,0.01576171095631604,1.685983441930670,0.4396353397958316,0.1530011755016423,0.4831516598397695,0.06184041023003502,0.005839500907219180,1.715683448991562
1600983170.607503,18390.10176911288,0.1383040882547219,0.5213161807716975,0.02243360062356216,1.272361321329714,0.1347497913854718,0.1751565554786193,0.4874813756768712,0.05864547899452061,0.005265398620558762,1.258607462953582
1600983282.455958,20817.06386492662,0.4578281311715112,0.05706731673739107,0.004764947480709741,0.08693513224680453,0.1055901982390524,0.1008580037677646,0.08372097756143375,1.046955304610144,0.05650148037537685,0.7408736767609624
1600983394.304432,22473.01503086275,0.1282221951458241,0.5090188070354220,0.02305120539449124,0.9060192506004751,0.2864739455413799,0.1575480652908413,0.4537164364409815,0.05605052177106636,0.004829063674661908,0.9280533753716944
1600983506.152886,22597.70070626184,0.2213129546842944,0.3693504448800301,0.01941182203648195,1.232739142072015,0.2374172062806517,0.1664510488608175,0.4897073726541465,0.05464944069602565,0.004421043422295406,1.209546020775520
1600983618.001420,22321.75219203709,0.1359389648829155,0.5429250243248042,0.03216499223722758,0.8514832136919979,0.2504238032470504,0.1274849267434190,0.4434628328626547,0.05724114656731490,0.004308581893187585,0.8571549835735283
1600983729.849874,22178.79230688725,0.2039468128719792,0.2617113779524873,0.01395302197557804,1.127881845716927,0.3896626807950297,0.2412434977602325,0.4905429622078784,0.04849201992716363,0.004148726074477993,1.166815000546812
1600983841.698349,18360.42928835667,0.5139168343711970,0.2695452300013937,0.01258034353751589,1.483610784510101,0.3000075035596612,0.2680919632381898,0.6695820251771540,0.05478133400365538,0.004627503430316786,1.459326339156243
1600983953.546803,21366.66810095594,0.8342318410123547,0.1699101799949997,0.008391729139417509,1.508938203979240,0.2074820923071090,0.2290731882402114,0.9229051106372999,0.05638109939099628,0.004579794801394517,1.468350291039835
1600984065.395277,20881.36159174113,0.4655669303063339,0.1632839039557193,0.01042472839294593,1.082351172427782,0.2696053270435679,0.1215307562300067,0.6323904997747499,0.05048384524211904,0.004186598164135360,1.026625111095835
1600984177.243731,21427.80368099148,0.3241321713778842,0.1886879002239389,0.01474488079948078,0.9222661208212238,0.1998430357789326,0.1385439381427746,0.5368439926001047,0.04913858389760553,0.003656935652258811,0.8602352755065490
1600984289.092265,25192.31965628765,0.4658039186625244,0.1246304317848538,0.009964899652915152,1.136634804421777,0.3149262376554869,0.1105515108968475,0.6271104251000508,0.05211510270855849,0.004527328585638772,1.065100026639172
1600984400.940719,20494.00588482880,0.4356863426313996,0.1184973463890831,0.007360426267098378,0.8693115827037764,0.1964769533081010,0.09992272440872772,0.6171860777355012,0.04442916428246325,0.005254710895636334,0.8313094764791411
1600984512.789193,19611.17600770841,0.5737133835833631,0.1223354344689323,0.006489626573095421,1.100504112489940,0.2162076233310990,0.1333590496572464,0.7164160857126781,0.04475274496516171,0.005293005728833207,1.063314867222871
1600984624.637647,22130.68017227422,0.9563776390015521,0.09012580846369456,0.006642545021514514,1.716113027323614,0.4754540454202129,0.09068004306449223,1.049891297626386,0.05037436115755722,0.005598755620288153,1.674773195699762
1600984736.486102,16519.83727991523,1.184407674997495,0.1241740366323005,0.007585188198157512,1.944727983065152,0.3006878955824544,0.08430246341483814,1.252120989625132,0.05474697378056617,0.005301932079656617,1.856121016034785
1600984848.334576,15799.64163141823,0.9668147231463877,0.09391819026559413,0.003258098961587600,1.310216779661519,0.2792447710610332,0.1510982379270104,1.034546479074633,0.05304540318152036,0.006509378553522439,1.336209032495837
1600984960.183030,18243.19431146057,0.8982828979862172,0.1144224737775602,0.008223203697623086,1.579469391471396,0.3190624588946920,0.09934784884858279,0.9970027594700460,0.05333830527209181,0.004955332208538949,1.487662483732036
1600985072.031564,20282.63421202727,0.9443894503523040,0.06450746439677495,0.007503584796913426,0.1354217761702544,0.08523554933374287,0.08278376344971358,0.9042967500452297,0.09719860816250427,0.002124331691013820,0.8176405727500210
1600985183.880018,19511.12997213538,0.9605763903986788,0.05995842423672666,0.007308555617908742,0.1265247106626635,0.08367863184684123,0.08445401777820864,0.9084931446324820,0.1055712609184594,0.002633360491141606,1.024218184344238
1600985295.728492,21018.70378139495,0.7299741529337413,0.09837281838501712,0.001742743481454436,0.6645856263857147,0.1599638126602157,0.08830867389150912,0.7767280545800908,0.06319267252489738,0.007974269885892907,0.7026036212866088
1600985407.576946,19390.47469832060,1.035911552517158,0.09835290325112177,0.003192155902421034,1.320887048068363,0.2903647802938162,0.09668197875421100,1.078875412855416,0.05614643475297409,0.006604986635568771,1.343668501244579
1600985519.425421,19945.12450554403,0.9946806649260482,0.09158577833947945,0.003182123661048405,1.227436770692925,0.3158301930632115,0.1011989893974038,1.028248304342252,0.05906822687413605,0.006740692983455635,1.253518283550323
1600985631.273875,20190.17777327140,0.9811160376293957,0.06230947386044462,0.007228213253562231,0.1301259017970579,0.08359965331294503,0.08191900016667943,0.9494445484165297,0.08377837357164571,0.002263837810709277,0.9213653787581823
1600985743.122409,21054.06658737455,0.7550725345968188,0.08597012127756104,0.001588957508620105,0.5165457431418682,0.1480704714097500,0.09121904047517192,0.7759598969551477,0.07345734495353133,0.009834927049365789,0.5603395807295912
1600985854.970863,19837.51913910747,0.7700713952893132,0.08687197674082572,0.001716041657674442,0.5829143677750795,0.1586329633733136,0.09055776611048824,0.7976603610120746,0.06943309980530088,0.008947395243333557,0.6219603108120894
1600985966.819337,19990.80260736086,1.021114185469463,0.06445056499992269,0.007520960627742489,0.1399777984640369,0.08440926250364571,0.08085532734586809,0.9970491779227009,0.08383710395493107,0.002276773393107602,0.8622190144884893
1600986078.667791,22702.41873956766,1.305015270975570,0.05973778624093290,0.007262391789347842,0.1306963138745027,0.08289162068776570,0.08117489796618844,1.278028300670448,0.08212129151135439,0.004192322874702608,1.311838495967272
1600986190.516265,23753.67795392578,1.310034593852135,0.06032492237972782,0.007073165795087684,0.1319437620903558,0.08507187081390916,0.08003372361111374,1.284031372487447,0.08567797504482889,0.004141092572103834,1.350165300990777
1600986302.364720,24123.67077504070,1.362709917552127,0.06056398150334062,0.007096894306595952,0.1339931700942387,0.08626615203281472,0.08127776836349916,1.335000061513580,0.08441631933106800,0.004482729028071742,1.403294535450138
1600986414.213254,22804.29724165305,1.502194358111582,0.06073917372288989,0.006900783401566048,0.1438746434441343,0.08613883128325879,0.08094369596430502,1.480089219658642,0.08498389386225036,0.005451706797328847,1.605304399508662
1600986526.061708,20918.82216344561,0.8900749671322923,0.06496597344464181,0.007951379807994459,0.1413143370236888,0.08399037140359121,0.07994806580317215,0.8917916918597225,0.08071312997309446,0.001596406215171933,0.6582258134572918
1600986637.910182,23346.76077050043,0.9918039146193562,0.06276566005212585,0.007117995990146678,0.1355190053393958,0.08250551203267711,0.07928438850096008,0.9857466145021857,0.07679613239145010,0.001991098895971206,0.8192171631210627
1600986749.758636,20956.26488218040,1.208149529371558,0.06295501399623278,0.006556741700837756,0.1377728536843468,0.08289742240447315,0.07753602308689052,1.198960294796082,0.07963797761656646,0.003239653228796188,1.073273615649526
1600986861.607111,23214.45589182655,1.135522099900994,0.06381634817019062,0.006625109276710405,0.1417778263685309,0.08609138725673364,0.07531338392926734,1.134896088069318,0.06897140811533735,0.002629742507295621,0.9437594912814420
1600986973.455564,23218.77078274142,0.8476977850310238,0.06905712298534022,0.008669162419228391,0.1440041571074654,0.08885133573495918,0.07662614684340360,0.8613655087885351,0.06622783477023667,0.001816925033866223,0.6374742410071262
1600987085.304039,25209.39777220722,1.014775062258565,0.07174028386851911,0.01006872801372852,0.1557638302666423,0.09647244787662750,0.07775250096051024,1.029159666920840,0.06316899376027342,0.002003777673507817,0.6635716582870365
1600987197.152553,25978.73087547638,1.126221641658955,0.06532361461294184,0.009117734926311251,0.1425250417561806,0.08937343958886509,0.07695282876079326,1.128291360493481,0.06377130287347635,0.002085052761548409,0.6972393970011942
1600987309.001027,17201.96624900677,1.136677034064853,0.05691983421853009,0.006797989103925833,0.1354340909439153,0.07355797089763898,0.07111843799339654,1.131907710698499,0.06905522413423704,0.002405442765143044,0.6814089663498034
1600987420.849481,16362.95863383525,1.158914535402014,0.05864856887866916,0.007175112338130639,0.1384973928594299,0.07460910307397213,0.07048433897339500,1.156695267634121,0.06839313180597269,0.002287265908092287,0.6651983856462413
1600987532.697955,17291.36375178239,1.295160834098781,0.07023055600345246,0.006220604233338346,0.1775688763719014,0.07579772423013867,0.07327203823317711,1.322232259917097,0.07977645665139881,0.002822680909663916,0.7664180771800657
1600987644.546410,23209.84914984346,1.738823251973269,0.07382046939053201,0.007160453013940565,0.1726952950289616,0.09530325424918532,0.07927420926476617,1.740569489539181,0.07344011009784245,0.003285338256441269,1.287388073028299
1600987756.394884,19416.23530549337,1.692100835473037,0.08309520377726522,0.007128503667700831,0.1969604919237112,0.09523267710240590,0.07871941150977121,1.714236451097416,0.07646987305912464,0.002878546937385971,0.9934795101174889
