time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1598414400,7,256,2.3,-5.1,1.5,6.2,352,-4,1.6,6.5,79136
1598418000,7,256.1,3.9,-4.9,1.6,6.6,368,-2.4,1,5.7,70931
1598421600,7,256.1,4.7,-1.4,2,6.3,409,-0.1,-1,3.6,107217
1598425200,7,256.2,5.6,0.6,1.3,6.1,427,0.5,-0.6,2.7,106897
1598428800,7,256.2,5,-2,-0.7,5.7,421,-0.3,-1.6,2.4,109991
1598432400,7,256.2,1.5,0.2,-2.1,3.3,422,-0.2,-0.6,4,137033
1598436000,7,256.3,3.9,-2.7,0.7,5.4,419,-0.2,0.5,4,109577
1598439600,7,256.3,4,-2.6,1.6,5.2,430,0.3,-2.1,3.5,129085
1598443200,7,256.4,4.9,-2.3,1.8,5.9,410,-0.5,-2.4,3.8,83819
1598446800,7,256.4,5.3,-0.5,2,6.2,403,-1.3,-2.4,3,61523
1598450400,7.1,256.4,4.3,-1.3,1.1,5.4,402,0,-0.6,3.9,68228
1598454000,7.1,256.5,4.1,-3,1.7,5.6,405,0.3,0.5,3.6,61830
1598457600,7.1,256.5,-0.2,-4,-2.5,6.3,424,1.9,-1.4,4.6,96892
1598461200,7.1,256.6,4.1,-1.7,3.1,5.7,461,1.9,-4.6,5,104460
1598464800,7.1,256.6,4.3,0,1.8,5.2,476,0.9,-5.5,5.4,106246
1598468400,7.1,256.6,5.1,0,-0.2,5.1,478,1.4,-5.5,4.4,94333
1598472000,7.1,256.7,4.8,-0.6,-1.2,5.1,473,1.6,-5.4,4,88256
1598475600,7.1,256.7,4.2,-1.4,-1.8,4.8,472,0.6,-5.1,2.9,64088
1598479200,7.1,256.8,4.2,-2.2,-1.5,5,465,-0.4,-4.8,2.6,50879
1598482800,7.1,256.8,-1.6,-0.1,-2.4,3.8,448,0.9,-3,3.5,109168
1598486400,7.1,256.8,1.1,-1.1,-2.9,3.6,419,0.3,-1.9,3.8,106046
1598490000,7.1,256.9,2.4,-1.6,-0.8,3.4,418,-0.8,-0.7,3.6,110001
1598493600,7.1,256.9,2.2,-2,-1.1,3.2,427,-0.5,-0.5,3.7,111970
1598497200,7.1,257,2.7,-2.4,-0.1,3.8,435,-0.2,0.3,3.3,93134
1598500800,7.1,257,1.4,-3,-0.2,3.8,438,-0.3,0.8,3.3,86388
1598504400,7.1,257,1.8,-3.1,-0.7,3.7,409,0.5,1.1,2.7,70597
1598508000,7.1,257.1,2.6,-1.9,-1.2,3.5,396,1.3,2.5,2.5,53294
1598511600,7.1,257.1,3.2,-1.7,-1.2,3.9,398,1.1,1.7,2.9,56945
1598515200,7.1,257.2,3.6,-2.3,-0.9,4.5,395,1.7,3.6,2.4,50961
1598518800,7.1,257.2,3.2,-0.8,1.9,5,413,-0.7,1.3,4.3,78388
1598522400,7.1,257.3,2.1,-3.4,1.5,5,415,-1.3,1.1,5.2,78502
1598526000,7.1,257.3,1.7,-1.9,-0.3,5.1,422,0.1,0.4,5.3,82927
1598529600,7.1,257.3,-0.4,-5.4,-2.7,6.3,419,0.2,2.3,5.3,74997
1598533200,7.1,257.4,1.6,-4.1,0.7,4.9,410,-0.3,1.2,5.4,93346
1598536800,7.1,257.4,-0.5,-3.9,-0.5,4.2,416,0.5,1.7,5.6,93990
1598540400,7.1,257.5,2.5,-2.4,1.2,4.7,415,-0.4,1,5.6,99602
1598544000,7.1,257.5,2.7,-2.8,1.5,4.7,414,-0.7,1.7,5,101586
1598547600,7.1,257.5,4.2,1.1,1.7,5.1,407,-1.1,-0.6,4.2,96673
1598551200,7.1,257.6,5.1,-0.1,-0.2,5.1,406,0.9,0.1,4.7,88235
1598554800,7.1,257.6,4.2,-0.4,-1.6,4.7,403,1.5,0.5,4.5,89645
1598558400,7.1,257.7,3.4,-1.7,1,4.2,401,0.6,1.9,4.4,100726
1598562000,7.1,257.7,3.1,-1.9,1.5,4.2,404,-0.2,1.5,4.5,99554
1598565600,7.1,257.7,2.7,-1.6,1.2,4,403,-0.3,1.8,4.7,99780
1598569200,7.1,257.8,3.5,-2,1.1,4.3,399,-0.9,2.2,4.1,98605
1598572800,7.1,257.8,3.7,-1.4,1.7,4.4,397,-1.3,2,4,90388
1598576400,7.1,257.9,3.6,-1.6,0.9,4.3,396,-0.6,2.1,3.9,87576
1598580000,7.1,257.9,3.1,-1.9,1,3.9,393,-0.3,2,3.8,85364
1598583600,7.1,257.9,3.3,-1.5,0.8,3.7,391,-0.1,1.5,3.9,85642
1598587200,7.1,258,3.5,-1,1,3.8,387,-0.5,0.7,3.9,83781
1598590800,7.1,258,3.6,-1,0.5,3.8,384,0.1,0.9,3.9,85022
1598594400,7.1,258.1,3.5,-1.4,-0.6,4.1,391,0.2,0.7,3.5,86590
1598598000,7.1,258.1,3.5,-1.6,0.4,4.1,387,-0.4,1.2,3.8,86260
1598601600,7.1,258.1,4.3,-2.3,0.7,5,377,-0.9,2.5,3,56985
1598605200,7.1,258.2,4.3,0.2,2.9,5.4,385,-2.5,0.7,4.4,78247
1598608800,7.1,258.2,3.5,-4.6,0.7,6.4,419,0,1.9,3.3,83693
1598612400,7.1,258.3,2.3,-5.1,0.2,6,422,0,2.7,3.5,83423
1598616000,7.1,258.3,2.7,-4.5,0.6,5.5,421,0.6,3.9,4.4,93405
1598619600,7.1,258.3,1.8,-4.3,1.8,5.9,423,-1,7.1,6.9,71412
1598623200,7.1,258.4,-0.4,-0.1,-2.8,6.8,428,1.1,3.4,9,77320
1598626800,7.1,258.4,-4.4,-1.9,-4.9,7.8,448,2.7,4.3,11.8,82384
1598630400,7.1,258.5,1.8,-4.8,2.7,9.5,417,-0.2,5.2,11.4,86124
1598634000,7.1,258.5,4,1.7,3.9,7.4,458,3.9,-2.3,7.3,203589
1598637600,7.1,258.5,2.2,-2.5,1.7,4.6,483,6,-4.7,8.2,275886
1598641200,7.1,258.6,2.8,-4.7,0.7,6.4,467,3.8,-4.5,8.1,210994
1598644800,7.1,258.6,4,-5,2.2,7.1,463,1.9,-3.8,7,162285
1598648400,7.1,258.7,3.8,-5.8,0.5,7.4,463,1.9,-3.2,5.4,137422
1598652000,7.1,258.7,4.4,-5.9,-1.5,7.9,462,2.4,-2.8,4.1,102394
1598655600,7.1,258.8,4.3,-2.8,-1.6,5.8,491,0.5,-0.8,2.6,104439
1598659200,7.1,258.8,2.7,-3.4,-0.7,5.6,502,0.3,-0.6,2.3,78055
1598662800,7.1,258.8,2.8,-4.9,-0.2,5.7,486,-0.5,1,2.3,62094
1598666400,7.1,258.9,3.5,-4.2,-0.8,5.7,480,0.7,1.3,2.3,51647
1598670000,7.1,258.9,4.5,-2.9,-1.2,5.9,471,1.3,-1.1,2.5,50245
1598673600,7.1,259,3.5,-2.3,-1.3,5.5,490,1.2,-2,2.9,87915
1598677200,7.1,259,3.6,-2.6,-1.6,5.6,483,2.3,-1.7,2.9,76774
1598680800,7.1,259,1.9,-3.4,-2.8,5.7,502,2.3,0.1,3.2,90648
1598684400,7.1,259.1,2.1,-4.4,0.7,5.5,501,-1.4,1.3,3.3,91178
1598688000,7.1,259.1,2,-3.4,-0.6,5.1,500,-0.3,0.9,3.3,101684
1598691600,7.1,259.2,3.4,-2.6,-2.8,5.4,492,2,0.6,3,96711
1598695200,7.1,259.2,1.7,1,-1.3,3.8,511,-0.9,-1.5,3.8,127208
1598698800,7.1,259.2,2.4,1.9,-1.3,3.7,506,-1.1,-1.7,3.6,118718
1598702400,7.1,259.3,2.9,0.7,-1.9,4.2,504,-0.3,-1.1,3.4,110520
1598706000,7.1,259.3,2.7,2.8,-0.5,4.1,505,-0.7,-2.4,4,122702
1598709600,7.1,259.4,3.1,0.1,0.8,3.8,490,-1.3,-0.8,3.3,112269
1598713200,7.1,259.4,1.5,-0.7,1.5,4.2,502,-1.2,-1.2,4.3,145732
1598716800,7.1,259.4,4,-2.4,0.7,5,465,-0.5,0.5,2.7,98359
1598720400,7.1,259.5,2.8,-2.7,-1,4.5,484,0.9,0.7,4.1,134196
1598724000,7.1,259.5,2.1,-3.4,-1.5,4.7,488,1.6,1,4.3,136841
1598727600,7.1,259.6,2.9,1.8,-1,4.5,483,0.9,-3.9,4.6,142999
1598731200,7.1,259.6,0.8,-2.3,-1.1,4.3,491,1.6,-0.8,4.5,155420
1598734800,7.1,259.6,1.6,-2.1,-2,4.2,486,1.1,-1.4,4.9,178719
1598738400,7.1,259.7,1.4,-3.6,0.8,4.5,483,-1.1,-0.1,5.4,178436
1598742000,7.1,259.7,1.2,-0.9,3.7,4.4,485,-2.6,-0.9,5.6,182857
1598745600,7.1,259.8,0.1,-2.3,-0.9,4.7,484,-0.1,0.1,4.8,168150
1598749200,7.1,259.8,2.5,0.5,-2.7,4.2,464,0.5,-1.3,3.2,156393
1598752800,7.1,259.8,2.6,1,1.9,4.1,460,-2.2,-1.4,3.3,168134
1598756400,7.1,259.9,3.2,-0.8,-2.7,4.9,452,2.4,-0.2,2.6,134519
1598760000,7.1,259.9,1.4,-2.3,-4.9,5.8,473,2,0.4,3.5,173934
1598763600,7.1,260,2.3,-3.7,-3.2,5.8,460,1.6,2.5,3.8,167988
1598767200,7.1,260,5.2,-2.5,0.3,6,439,-2.4,1.2,2.5,130612
1598770800,7.1,260,3,-0.5,4.6,6,458,-4.6,0,4.3,194489
1598774400,7.1,260.1,4.3,1,3.3,5.8,440,-5.6,-0.6,3.5,147051
1598778000,7.1,260.1,2.9,-0.6,3.5,5,442,-4.9,2.4,2.9,125279
1598781600,7.1,260.2,2.5,-1.3,0.9,3.7,446,-3,3.9,1.4,89945
1598785200,7.1,260.2,-1.1,-3.1,0.3,3.9,506,-1.2,3,1.5,91329
1598788800,7.1,260.3,2.5,-2.8,-0.4,4.3,452,0,2.8,1.5,82764
1598792400,7.1,260.3,1.6,-2.1,-0.6,4.2,450,0.4,2.1,1.8,80658
1598796000,7.1,260.3,2.1,-3.8,0.3,4.8,463,-0.3,3.3,2,69362
1598799600,7.1,260.4,-1.2,-4.5,0.4,5,492,-0.5,2.8,2.6,59303
1598803200,7.1,260.4,-1.7,-4.6,-0.2,5,500,1,2.5,2.6,51748
1598806800,7.2,260.5,-0.7,-4,-0.2,4.4,490,1.3,2.8,2.5,61556
1598810400,7.2,260.5,1.1,-3.6,-0.1,4.2,481,1.4,3.2,1.9,43603
1598814000,7.2,260.5,3.9,-3.4,0.6,5.2,451,1,3.4,2.2,40944
1598817600,7.2,260.6,4.6,-2.9,0.7,5.6,442,0.7,2.4,2.3,40313
1598821200,7.2,260.6,4.1,-3.3,-0.2,5.3,436,1.7,3.9,2.2,37055
1598824800,7.2,260.7,2.5,-4.5,-2.3,6.3,461,1.6,3.6,3.5,61138
1598828400,7.2,260.7,0.8,-4.8,-4.3,6.8,478,1.6,4.1,3.7,76078
1598832000,7.2,260.7,2.5,-5.2,-2.9,6.7,471,2,5.3,3.2,71266
1598835600,7.2,260.8,4.1,-4.2,-1.6,6.4,453,1,5.3,2.8,64267
1598839200,7.2,260.8,2.6,-1.7,-0.5,5.3,466,-0.9,1.6,4.2,101604
1598842800,7.2,260.9,0,-4.3,-3.1,6.5,493,1.1,3.7,4.2,93570
1598846400,7.2,260.9,2.5,-4.8,-2.5,6.3,472,0.6,4,4.5,96263
1598850000,7.2,260.9,4.8,-2.9,-0.5,5.8,457,0.2,3.3,3.9,102142
1598853600,7.2,261,4,-1.7,1.2,5.8,483,0.5,2.8,5.6,124359
1598857200,7.2,261,4.1,-1.6,-0.2,5.3,478,1.2,3.6,5.2,117157
1598860800,7.2,261.1,1.5,-0.6,0.5,4.1,522,0.1,0.3,4,180662
1598864400,7.2,261.1,0.2,-0.5,-1.1,5.9,564,0,-2.8,3.6,219051
1598868000,7.2,261.1,1.2,-2.8,-4,6.2,590,3,-3.5,4.7,239693
1598871600,7.2,261.2,1.2,-4.9,-2.7,7,615,2.5,-3.7,4.4,248421
1598875200,7.2,261.2,2.2,-3.6,0.9,5.4,609,0.5,-3.4,4.1,253409
1598878800,7.2,261.3,3.4,-5.2,1.4,6.7,582,1.1,-1.6,3.9,211666
1598882400,7.2,261.3,2,-5.7,0.6,6.6,588,2.5,-0.8,4.1,230129
1598886000,7.2,261.3,2.8,-3.8,-1.8,5.9,592,3.6,-1,3.8,232063
1598889600,7.2,261.4,4.2,-2.2,2.9,5.9,582,2,-1.8,4.1,229733
1598893200,7.2,261.4,1.4,-3.1,-1.9,6.1,578,3.4,-0.9,4.5,207935
1598896800,7.2,261.5,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
1598900400,7.2,261.5,-1.2,-4,-2.7,5.9,591,1.9,0.8,5.6,181902
1598904000,7.2,261.6,1.7,-3.6,0.1,5.6,571,0.1,0.8,4.7,189616
1598907600,7.2,261.6,2.8,-2.7,2.9,5.3,557,-1.7,1,4.4,175442
1598911200,7.2,261.6,2.5,-3,2.9,5.3,562,-1.5,1.4,4.6,174612
1598914800,7.2,261.7,3.1,-2.1,2.9,5.5,569,-1.4,0.4,4.4,194101
1598918400,7.2,261.7,4.4,-0.2,1.9,5.7,562,-0.9,-1.4,3.9,203415
1598922000,7.2,261.8,5,0.2,1.5,5.8,557,-0.8,-1.9,4,204775
1598925600,7.2,261.8,2.8,-3.9,-0.3,5.3,569,1.1,0.9,4.1,185324
1598929200,7.2,261.8,0.1,-1.5,-2.9,4.9,592,2.1,-0.6,4.1,190808
1598932800,7.2,261.9,0.7,-2.4,-1.2,5.5,602,0.5,0.6,4.1,200788
1598936400,7.2,261.9,3.1,-4.1,0.2,5.9,606,-1,0.6,3.6,224229
1598940000,7.2,262,2.4,-3.8,-0.3,5.1,623,-0.9,-0.9,3.7,235348
1598943600,7.2,262,2.9,-2.9,-1.2,4.8,614,0.2,-0.9,3.5,186411
1598947200,7.2,262,3.4,-1.1,-0.3,3.8,614,-0.1,-1.9,3.2,190958
1598950800,7.2,262.1,3.1,-1.1,-0.5,3.8,612,-0.1,-1.7,3,165644
1598954400,7.2,262.1,3.4,-1.4,1,4.2,603,-1.3,-1,2.4,144839
1598958000,7.2,262.2,1.7,-2.6,-2,4.1,615,1.4,1.2,2.1,129394
1598961600,7.2,262.2,2.4,-3.3,-0.2,4.4,606,-0.5,1.5,1.8,105799
1598965200,7.2,262.2,3.4,-2.5,-0.7,4.4,593,1.2,0.3,1.6,101060
1598968800,7.2,262.3,2.3,-1.7,-0.5,4,603,0.6,-0.4,1.5,103664
1598972400,7.2,262.3,-1.8,-1.1,-3.3,4,636,2.7,-1.7,1.6,81589
1598976000,7.2,262.4,-2.9,-0.7,-2.8,4.1,636,2.6,-1.6,1.5,49460
1598979600,7.2,262.4,-3.8,-0.5,-2.4,4.5,631,2.5,-1.4,1.4,27415
1598983200,7.2,262.4,-4,-0.9,-2.4,4.8,621,2.6,-1.1,1.6,29778
1598986800,7.2,262.5,-4.6,-0.7,-1.5,4.9,615,2.4,-0.5,1.7,31449
1598990400,7.2,262.5,-4.6,-0.1,-1.5,4.9,606,2.6,-0.5,1.8,31401
1598994000,7.2,262.6,-4.5,-0.9,-1.7,4.9,598,2.7,0,1.7,28776
1598997600,7.2,262.6,-3.2,-0.9,-1.2,3.8,567,2.2,-0.5,1.8,72876
1599001200,7.2,262.6,0.7,-0.5,-0.2,1.4,526,0.8,-1.1,2.8,138425
1599004800,7.2,262.7,2.5,-1.5,-2.1,3.8,533,0.9,-1.1,2.9,94795
1599008400,7.2,262.7,1.9,-1.3,-3.4,4.3,533,0.8,-0.9,2.8,88367
1599012000,7.2,262.8,2.1,-2.4,-1.5,3.8,524,0.1,-0.8,2.8,81026
1599015600,7.2,262.8,3.3,-1.2,-0.8,3.7,520,-0.2,-1.4,2.3,79749
1599019200,7.2,262.9,2.4,-1.6,0.3,3.2,523,-1,-1,2.2,78685
1599022800,7.2,262.9,0.7,-1.5,-0.7,2.4,514,-1.3,0.7,3,68876
1599026400,7.2,262.9,-2,-1.3,-2.5,3.5,513,-0.9,1.6,2.9,54669
1599030000,7.2,263,-1.1,-1.5,-1.9,3.5,516,-1,0.6,2.7,48887
1599033600,7.2,263,-0.3,0.1,-1.6,3,515,-0.6,-0.3,3.1,56401
1599037200,7.2,263.1,-0.2,0.2,-3.2,3.6,514,-0.5,-0.9,3.1,60492
1599040800,7.2,263.1,-2.5,-1.9,-2.2,4.2,521,-0.5,0.3,2.9,58880
1599044400,7.2,263.1,-0.4,-0.9,-2.6,3.7,519,-0.8,-0.3,3.2,75016
1599048000,7.2,263.2,0.5,-4.1,-0.5,4.4,518,-0.9,1.1,2.8,88207
1599051600,7.2,263.2,1.7,-2.6,-1.3,4.1,515,-1.4,0.2,2.8,96776
1599055200,7.2,263.3,2.2,-2.3,-0.3,3.6,514,-1.7,0.3,3.5,112203
1599058800,7.2,263.3,2.7,0,-0.3,3.1,513,-2,-0.7,4.4,118962
1599062400,7.2,263.3,1.2,-2.3,-1.3,3.8,513,-1,-0.1,4.5,107687
1599066000,7.2,263.4,0.8,-2.4,1.4,3.8,508,-1.8,0.4,4.6,89527
1599069600,7.2,263.4,0.1,-2.9,0.5,3.4,504,-1.1,0.7,4.4,92079
1599073200,7.2,263.5,0.8,-1.5,1.7,3.2,495,-1.9,0,4.1,83512
1599076800,7.2,263.5,0.5,-0.9,0.8,3.1,492,-1.6,0.1,3.8,76336
1599080400,7.2,263.5,2.6,-1.7,1.1,3.6,476,-2.3,0.7,3.6,65975
1599084000,7.2,263.6,3.2,-0.1,1.4,3.7,470,-1.9,-0.2,3.8,71401
1599087600,7.2,263.6,2.5,0.8,2,3.6,467,-2.3,-0.6,3.6,67200
1599091200,7.2,263.7,2.7,0.2,2.5,3.9,463,-3.3,-0.3,2.9,60590
1599094800,7.2,263.7,1.8,-3.6,0.8,4.2,466,-1.9,3.1,2.2,63787
1599098400,7.2,263.7,2.6,-2.8,1.8,4.2,457,-2.9,2.7,2.1,55310
1599102000,7.2,263.8,3.1,-1.7,2.3,4.2,448,-3.9,2.6,2,48698
1599105600,7.2,263.8,3.4,-1.5,1.9,4.2,443,-3.6,2.8,2,53905
1599109200,7.2,263.9,3.2,-1.7,1.3,3.9,441,-2.8,3.2,2.1,59347
1599112800,7.2,263.9,3.4,-1.2,-0.3,3.7,438,-0.6,2.6,2.1,65190
1599116400,7.2,263.9,3.4,-0.6,-0.1,3.5,431,-0.2,1.5,2,67674
1599120000,7.2,264,3.2,-0.7,0.5,3.3,431,-0.6,1,2.3,66038
1599123600,7.2,264,3.2,-0.2,0.6,3.4,430,-1.2,0.4,2.6,63133
1599127200,7.2,264.1,3.2,0.6,1.2,3.5,431,-2.2,-0.5,3,61534
1599130800,7.2,264.1,3.1,1.6,1.7,3.9,438,-1.6,-0.6,2.9,47864
1599134400,7.2,264.2,2.8,1.9,1.6,3.8,437,-1.9,-1.5,3.2,57916
1599138000,7.2,264.2,3,1.5,0.4,3.9,430,-0.8,-1.6,3.1,65634
1599141600,7.2,264.2,3.6,0.4,1.5,4.2,422,-1.9,-1.2,3,72459
1599145200,7.2,264.3,4,1.2,1.7,4.6,421,-2.2,-1.6,3.5,67630
1599148800,7.2,264.3,3.2,1.6,2.4,4.5,420,-2.9,-1.6,3.8,57055
1599152400,7.2,264.4,2.2,1.1,2.6,4,425,-2.2,-0.7,4,63994
1599156000,7.2,264.4,3,0.4,1.7,4.2,424,-2.1,-0.9,3.9,61725
1599159600,7.2,264.4,1.3,2,2.8,3.9,423,-2.2,-1.6,4.2,64173
1599163200,7.2,264.5,2.8,1.1,2.9,4.4,420,-2.2,-1,3.7,54796
1599166800,7.2,264.5,3.3,-1.8,1.3,4.2,419,-2.3,0,3.4,60953
1599170400,7.2,264.6,1.7,-2.2,-0.8,4,424,-0.7,-0.2,3.4,68204
1599174000,7.2,264.6,-0.2,-3.4,0.2,3.6,432,-1.8,0.7,3.3,62873
1599177600,7.2,264.6,-0.7,-2.8,-2.5,4.3,432,0.1,0.7,3,66303
1599181200,7.2,264.7,-0.6,-1.6,-3.1,3.6,432,0.9,0.9,3,60918
1599184800,7.2,264.7,-2.2,-0.5,-2.3,3.3,432,0.3,1,3.3,48078
1599188400,7.2,264.8,-2.3,-0.1,-1.9,3.3,432,0.8,1.4,3.3,49726
1599192000,7.2,264.8,0.5,-1.8,-0.9,3,432,0.7,0.8,2.8,74716
1599195600,7.2,264.8,1,-0.5,-2.1,3.3,427,0.7,1.2,3,78724
1599199200,7.2,264.9,3.3,-2.2,0.4,4.1,426,1.2,1.9,2.9,72683
1599202800,7.2,264.9,2.9,-2.8,1.3,4.3,426,1.6,1.6,2.8,55508
1599206400,7.2,265,0.3,0.4,-0.5,3.8,425,0.4,1.6,2.6,40244
1599210000,7.2,265,0,0,-4,4.2,430,0.3,-0.5,3.2,44747
1599213600,7.2,265,1.9,1,-3.5,4.3,419,-0.3,-0.7,3.3,48711
1599217200,7.2,265.1,1.8,1.3,-3.8,4.5,416,0.4,-0.7,3.5,55642
1599220800,7.2,265.1,1.5,1,-4.2,4.7,418,2,-0.4,3.6,57541
1599224400,7.2,265.2,2.6,0.7,-4.2,5.1,407,2.3,-0.2,3.5,53565
1599228000,7.2,265.2,0.9,-2.4,-3.7,4.7,414,2,1.8,4.1,62510
1599231600,7.2,265.3,2.2,-2,-2.7,4.5,405,1,2.1,4.4,71731
1599235200,7.2,265.3,4.1,-0.3,-1.9,4.7,391,1.9,0.2,4,65808
1599238800,7.2,265.3,3.8,-2,-2,4.9,394,2,2.2,3.7,60674
1599242400,7.2,265.4,3.1,-3.1,-1,4.9,401,1.4,3,3.8,59192
1599246000,7.2,265.4,2.9,-3.5,-0.8,4.9,400,2,3.8,3.7,54401
1599249600,7.2,265.5,3.9,-2.4,1.2,4.9,378,-0.5,3.3,2.9,38452
1599253200,7.2,265.5,2.5,-3.2,0.1,4.5,398,1.9,2.9,4,61164
1599256800,7.2,265.5,3.2,-0.8,2.3,4.6,389,-0.3,0.2,4.3,64320
1599260400,7.2,265.6,2.8,-3.5,0.7,4.9,400,1.4,1.3,3.9,54988
1599264000,7.2,265.6,2.9,-3,-1.7,4.7,406,2.5,0.2,3.7,62892
1599267600,7.2,265.7,2.7,-2.8,-0.5,4.3,410,0.9,0.1,3.9,70486
1599271200,7.2,265.7,3.2,-2.4,0.6,4.3,404,-0.7,0.3,3.6,65060
1599274800,7.2,265.7,3.6,-2.3,0.4,4.5,395,-0.5,1.7,3.1,60718
1599278400,7.2,265.8,3.7,-2.2,0.3,4.5,392,-0.4,1.5,3.2,64430
1599282000,7.2,265.8,3.3,-2.9,-0.2,4.5,397,0.4,2.5,3.3,62276
1599285600,7.2,265.9,2.5,-3.5,-0.2,4.5,402,0.4,2,3.9,76786
1599289200,7.2,265.9,2.4,-3.4,-1.1,4.8,400,1.4,1.2,4.2,72983
1599292800,7.2,265.9,3.8,-2.2,-1.1,4.8,390,1.5,1.1,3.8,72726
1599296400,7.2,266,2.1,-3.6,0.2,4.7,402,-0.2,2.6,4.4,72226
1599300000,7.2,266,2.9,-2.2,-0.2,4.5,393,0.4,0.4,4.5,74945
1599303600,7.2,266.1,3,-0.7,-1.5,4.6,395,1.3,-0.4,4.6,76337
1599307200,7.2,266.1,1.4,3,-1.4,4.7,407,0.6,-3.6,4.9,80884
1599310800,7.2,266.1,2,2.8,-0.7,4.4,406,-0.4,-2.6,4.9,96592
1599314400,7.2,266.2,1.8,4,0.3,4.7,403,-0.3,-4.3,5,91644
1599318000,7.2,266.2,1.5,2.4,-0.5,3.6,405,-0.2,-2.9,5,114371
1599321600,7.2,266.3,1.5,-1.1,-1.1,3.9,408,-0.6,-1.4,4.7,123220
1599325200,7.2,266.3,2.5,-1.8,0.9,3.6,412,-0.8,-0.4,4.5,127410
1599328800,7.2,266.4,0.1,-1.8,1.4,3.5,418,-1,-0.3,4.6,126936
1599332400,7.2,266.4,2.4,-0.7,1.7,3.8,407,-0.6,-1.3,4.2,108087
1599336000,7.2,266.4,0,-1.4,1,2.9,421,0.2,-1.5,3.8,121206
1599339600,7.2,266.5,2.6,-0.2,2.3,3.7,416,-0.2,-1.7,3.3,101422
1599343200,7.2,266.5,3.3,-0.9,1.7,4,406,-0.9,-1.1,2.8,83810
1599346800,7.2,266.6,2.3,-2.7,1.4,4,411,0.3,0.5,3,79435
1599350400,7.2,266.6,0.8,-2.7,-0.2,3.4,418,1.5,0.1,3,90472
1599354000,7.2,266.6,1.7,-1.6,0.5,3.3,417,0.8,-1,3.1,93868
1599357600,7.2,266.7,2.9,-1.1,2.3,4.1,408,-1.9,-0.6,2.5,68206
1599361200,7.2,266.7,1.6,-2.4,2.2,3.8,412,-1.4,0.5,2.7,77486
1599364800,7.2,266.8,0.7,-2.8,0.5,3.5,419,0.1,0.9,2.7,76778
1599368400,7.2,266.8,3.3,-0.3,1.5,3.7,395,-1.5,-1.3,2.2,51503
1599372000,7.2,266.8,2.9,0.4,1.7,3.4,404,-0.9,-1.8,2.6,71576
1599375600,7.2,266.9,2.9,0.3,1.4,3.5,396,-1.7,-1.3,2.9,67197
1599379200,7.2,266.9,3,0.1,0.5,3.2,386,-0.5,-1.1,2.7,81351
1599382800,7.2,267,3.1,0.2,-1,3.4,390,1.3,-1.4,2.7,64072
1599386400,7.2,267,3.1,-1,-0.2,3.5,388,0.2,0,2.8,69411
1599390000,7.2,267,2.3,-1.9,-0.2,3.3,384,-0.4,1,3,62640
1599393600,7.2,267.1,3.4,-0.1,1,3.7,367,-2.4,-0.6,2.7,45810
1599397200,7.2,267.1,3.6,-1.4,0.1,3.9,362,-1.3,1.8,2.7,38497
1599400800,7.2,267.2,2.7,-2.4,0.2,3.8,371,-1.4,2.2,3.1,49299
1599404400,7.2,267.2,3.4,-1.5,0.1,3.8,358,-1,1.6,2.7,42528
1599408000,7.2,267.2,3.6,-0.8,0.9,3.8,354,-2.2,0.4,2.8,40008
1599411600,7.2,267.3,3.7,-1,0.7,4,352,-2.1,0.9,2.8,37449
1599415200,7.2,267.3,3.8,-1.3,-0.1,4.1,361,-0.8,1.2,3.6,35861
1599418800,7.2,267.4,3.8,-0.7,-0.8,3.9,359,-0.5,1,3.6,36749
1599422400,7.2,267.4,3.6,-0.9,-0.9,3.9,356,-0.8,1,3.6,42221
1599426000,7.2,267.5,3.7,-0.2,-1.3,4.1,346,0.5,0.4,2.8,35222
1599429600,7.2,267.5,3.9,-0.3,-0.9,4.2,346,0,0.8,3,36371
1599433200,7.2,267.5,3.6,-2.1,-0.5,4.3,351,-1.4,2.2,3.4,43162
1599436800,7.2,267.6,4,-1.8,-0.3,4.4,348,-1.6,3,3.6,35676
1599440400,7.2,267.6,2.8,-2.3,0.1,4.2,364,-1.1,2.5,4.7,54556
1599444000,7.2,267.7,-1.8,-3.3,-0.7,4.1,388,-0.4,2.9,5.1,48604
1599447600,7.2,267.7,-1.5,-3.9,-0.6,4.6,377,-1.1,2.6,5.3,41847
1599451200,7.2,267.7,-1.6,-3.9,0,4.5,374,-1.7,2.7,5.1,42615
1599454800,7.2,267.8,1.7,-4.1,0.7,4.8,358,-2.5,3.3,4.1,35283
1599458400,7.2,267.8,2.5,-3.8,1,4.9,356,-1.9,3.5,4,29904
1599462000,7.2,267.9,-1.3,-3.4,-0.5,4.3,380,0.2,1.7,4.7,39822
1599465600,7.2,267.9,0.9,-2.2,-0.2,3.8,365,-0.7,0.3,5.2,55318
