time,np1,np2,vp1_x,vp1_y,vp1_z,B_inst_x,B_inst_y,B_inst_z,vdrift,Tperp1,Tperp2,Trat1,Trat2
1600877809.363094,111.4889500765524,68.37724352551248,-349.6725487069563,76.62897964474230,-1.983670278086995,-52.7673,-6.29138,30.4698,-53.01937898037210,43.66684058912760,22.80646898845367,1.801980250527109,0.8346157800224661
1600877921.211489,89.26492373228038,121.9018482907830,-363.4948122557144,85.51412212054021,-3.623384680625400,-58.2542,-16.1453,27.3807,-57.58257058704449,36.23545322614986,25.13481638216415,0.8792166169185403,2.417475276559228
1600878033.059883,55.16608416301721,91.27969169186213,-311.6841399708190,66.15246036990489,-25.14513282670431,-56.9884,11.7637,30.1848,47.64602333349930,15.86572517320990,35.60185306811749,1.313918169663433,1.175480891888643
1600878144.908357,96.73316734598615,68.71670587503796,-297.6241199623353,61.86054920072220,-5.087482314767862,-63.4417,18.9293,20.5518,76.30421496767660,30.50693339963928,22.54911775994105,3.592438635757921,0.5231212874726519
1600878256.756751,84.59485242471831,90.16813408823536,-300.8199287165559,80.82562972697390,-3.881039090471119,-65.2778,9.65425,13.1798,44.26115952672478,14.40329120175051,32.67042769267290,1.454710636308623,0.9278883867341784
1600878368.605225,99.36213436796348,61.92323244077038,-294.8526901664231,67.14805727334674,14.54755101521930,-65.7473,16.9565,10.8838,70.07847815801098,24.42579462551346,26.74003109883619,2.722088424003096,0.6218866213393363
1600878480.453619,92.32861872001503,50.38687985047915,-300.7351662840643,66.53077978115191,-10.33681151044494,-63.1332,23.0626,17.8048,78.46947245788681,24.19314290157453,23.74485608794775,2.188970824034056,0.4623088766437506
1600878592.302094,65.70178287644168,61.54793709692247,-297.9527042434538,60.48483988895047,-18.14277595228721,-57.5582,29.3124,20.9371,81.42365138885712,28.23481520199111,22.71387166871773,3.048145148442253,0.4562797956176047
1600878704.150487,80.32963770156866,56.13991508873566,-379.8782450270501,82.32314082107062,-2.172397861299568,-51.7063,24.5144,32.1236,-83.71009070028718,25.22019716136402,34.82477800851974,0.5231510362428132,3.350786324376375
1600878815.998962,76.69450407887156,39.22723009667439,-385.1920283954270,84.86896544737169,12.68039305478837,-49.9435,31.4710,32.1814,-106.9194259813476,26.13956118255626,17.25434202233146,0.4850903749202143,1.685055350092531
1600878927.847356,71.10490142161673,95.84861138437209,-390.7311820212016,91.03421834307795,14.11798747711436,-61.8134,14.1809,25.1590,-95.86544761857198,25.87302793555980,31.37426515182058,0.6276431061004705,3.295136095493256
1600879039.695830,100.9331398807302,67.22665557733650,-368.2550575312624,78.93795889031456,11.25573966826492,-57.0230,4.59630,34.1740,-77.63379777258882,36.74124079070046,17.63698817802248,0.7513765749250408,1.387754630741447
1600879151.544224,109.7930101675157,93.11297632472967,-308.4808712242613,90.55011773573115,0.8455339172117993,-67.3692,0.906803,9.60742,66.97948889505032,19.13801831862661,42.46517794191482,1.913595960215640,0.8862735730121281
1600879263.392698,130.8318069151208,67.27643913226815,-303.8955395999945,65.13853566211053,37.95679447134021,-68.9758,9.62471,-11.7003,90.04817707221217,25.70671279347621,28.28474662199744,2.897295147612836,0.6241181715464630
1600879375.241092,104.3679821490616,60.49992628894385,-382.8189441630155,68.25371779527214,36.76044352273426,-52.7490,19.7871,-9.79933,-77.44751129816861,45.48136862320888,28.15557459852073,1.061590011935316,2.985808911854664
1600879487.089547,99.60807854507591,125.5709792179509,-377.7872906245756,71.64885436394962,35.17490074806919,-56.3787,-11.4710,-31.8182,-69.15559628659477,43.80501964247870,27.28729173259536,0.9422704988472677,2.231649426669388
1600879598.937961,80.06335534336459,129.1556540125824,-383.2598593731136,67.77005436098791,18.02107751065945,-68.4733,2.95667,-11.4673,-83.38010383873720,39.83882049848025,23.40311095356111,0.8517106627443451,2.422598065378636
1600879710.786415,154.4538290505758,87.38146462294542,-305.5901570365908,92.83437679046054,12.02520147903116,-65.8238,-16.6139,4.50269,78.83094600024273,33.01132420017519,30.65142242005573,3.294172738735339,0.6787269718382315
1600879822.634829,124.8603584494384,64.83036898050381,-299.3463991257558,73.43594407229207,1.795678641245087,-70.1395,9.45618,12.9102,79.26593932886523,24.43049036363436,27.83164810094990,2.816268199130114,0.5682125193365198
1600879934.483283,69.54553663948610,53.60302544967088,-389.5010207336187,81.68249351396300,1.131606384179574,-53.1207,30.5739,29.6827,-94.65964280631879,25.43334142048729,28.42203910449485,0.5236860383152260,3.343950115639692
1600880046.331697,89.79733820971697,81.17153979953044,-303.1588684088176,54.20844903875189,20.38895521402679,-65.7210,18.0275,-6.63260,88.45235016535474,27.79491936188240,30.73934387011645,3.111746976945063,0.6849583138522486
1600880158.180151,91.54907525126126,122.7060208356748,-385.9884540797956,88.44768898340565,23.56975185763652,-59.4666,-1.92204,-21.8804,-77.86936841421738,33.95434008041187,31.98238702358535,0.7605705098683507,3.043405950559852
1600880270.028566,70.87803657148611,56.90364149325956,-408.7442453449880,96.00992112675597,11.49146132111708,-51.4015,40.5460,29.0072,-120.3272400740228,28.77574615062738,33.58927525410737,0.8775344976854884,2.996117496197755
1600880381.877020,158.2108948913807,84.29549000694711,-353.5187365873793,94.08945591832534,-4.398359888339848,-58.3384,-23.9166,20.1652,-48.60533889401867,41.60740669984391,19.32696282000581,1.022066167646003,3.167499884757235
1600880493.725434,119.4570714240587,77.41655495629355,-375.1513222694616,91.93294949652304,11.56019148639560,-53.5733,-2.19543,29.7966,-73.30936479252335,37.81942575648050,29.44829892832831,0.8036052949414365,2.406458490667197
1600880605.573888,121.2946260178074,27.03139254901697,-361.3884264059023,76.34328060579456,0.3833668585343362,-60.2697,21.7248,25.7959,-82.18593766832005,34.02197706945059,27.28647349533091,0.7298745202663047,3.159024400012291
1600880717.422302,68.06515032739800,63.48837240076753,-403.7873623299442,89.03655038588697,17.49444949499243,-57.2224,37.4194,9.55337,-108.3002685643276,31.24923873147020,34.64803395058486,0.8420240886670530,3.070967804306740
1600880829.270756,71.95742506568870,27.15911154062074,-401.3911710725425,88.34882697151869,18.83379748304483,-50.7249,46.1620,15.0524,-124.1816588143827,31.08928947559014,33.28045879719461,0.8240093857016034,2.433391241632088
1600880941.119151,98.72855701326006,72.22047155956209,-373.6406425308356,103.4630286449911,-33.26013451744955,-41.0600,1.31398,49.2093,-33.02158584414163,40.55034557710251,24.20761573019879,1.225031196049278,0.8879725300865626
1600881052.967625,76.12251765261273,49.43860795452434,-407.9809640178970,88.88513008903179,1.200418137330033,-31.8489,31.0139,48.4514,-100.5517507472859,25.51841706362646,40.60041202646307,0.7787382732950527,2.865498524667307
1600881164.816019,119.0147052056132,24.51798897222413,-358.5315579983518,77.13447352783594,-3.086000054681877,-55.9644,21.4274,29.6327,-80.37030116829330,34.84128638265194,27.21168404230632,0.8292229097255871,2.953574534604630
1600881276.664493,88.76322402259827,51.25818537355123,-369.6775044106823,80.12374354682311,-6.730817276678755,-58.8651,24.3877,19.6769,-71.43332793161335,32.75670235951116,33.38758550471212,0.7730642447641404,3.285774636487857
1600881388.512887,121.5472159205597,17.23750782803737,-360.6782810724906,93.80131098183374,-3.516400060449141,-49.5727,21.7798,20.9064,-83.62743942075001,35.31737682136431,26.18388688609463,1.207407042945186,6.480410004771449
1600881500.361361,97.96189273636583,106.9310347413670,-370.8708594996629,66.95215070035880,13.72034575880442,-66.3723,1.87896,8.51074,-67.13413073223606,42.61080464293199,20.31285962488495,0.9427417101094389,2.119290039970258
1600881612.209755,78.53623721508617,87.17456824594954,-307.0598361105170,42.47068699415995,14.37081842230676,-62.1252,24.5088,3.44276,93.34922570947452,32.67787752644978,28.48294267347193,3.844344713132880,0.7418280932604568
1600881724.058230,95.99505093538856,95.73330674649439,-374.8179612194542,89.24865326461119,-14.95665799888458,-60.5498,10.2747,28.8310,-74.78167932333766,31.37007231359052,26.96294776885784,0.7651533311680526,2.893730457982518
1600881835.906624,129.8473980916485,50.72401322752577,-356.4844877818624,80.15537505397985,36.31347443072398,-58.0162,13.4344,-13.8088,-59.79404820693382,38.38820308701871,13.64932031920997,0.9998595390409273,1.264440327449049
1600881947.755098,90.32215714724211,41.91523152755754,-401.1698402473905,83.99817201016631,25.02189370312288,-29.4311,34.8918,-29.7864,-101.7429564853298,31.04391622686678,34.80637947828158,0.8102034504081701,3.155443023593475
1600882059.603492,70.52672549518867,15.74875121950103,-406.1662380456484,93.08099487243371,14.92597551224789,-26.6525,58.0807,-14.6681,-119.7678682954971,27.36782077385462,33.49762199135659,0.8726407957066266,3.029239361564795
1600882171.451966,40.71686961542891,271.8696594238281,-402.3889897071595,105.7694686273499,17.36947046874620,-34.6594,55.4322,11.3668,-259.3563504031770,26.19097123858973,48.14351682301142,1.961510333560844,0.2548676859726965
1600882283.300360,24.12687516854830,61.25280743484295,-419.0773489379891,102.6817215649484,19.82949751674702,-38.5903,55.1560,7.80498,-60.27665124803905,19.04788606371358,38.27373683553147,1.217377884387137,0.6427878844466410
1600882395.148814,74.75629559570761,56.50592872121657,-398.1604097919312,86.98907238209085,20.72198990319361,-45.7968,39.1087,-30.9324,-103.2486707394755,27.55142779987426,34.55812001211217,0.7587569984562592,4.062323254037515
1600882506.997229,81.60332739678046,37.99301577360974,-385.9942559646745,76.86859668992084,41.29535558043850,-48.3255,37.9860,-30.0172,-77.82591184512165,30.95209093314065,29.53297302098929,0.7640581479236165,2.824173045167657
1600882618.845683,73.51520071933963,43.25065093808858,-403.1118673404396,90.32297984891798,11.26640164164304,-47.6467,47.1495,-12.2868,-111.6344924772433,31.31489238712322,34.15542613543482,1.002347387395410,6.075325222309857
1600882730.694097,78.42373930885486,61.55640122982253,-394.2353787666351,88.59568820018445,20.68659462152655,-60.6948,34.9652,-15.7767,-98.90855627069810,27.58650233183611,26.92380149518469,0.6354716054589564,3.361874012479752
1600882842.542551,70.85740230859295,77.81578087065691,-320.4619442514118,34.10115830047411,43.88173378264879,-63.5437,28.6046,-23.1124,67.70757314516702,28.43631594456762,28.00996997609166,3.514295611497403,0.6576055676401759
1600882954.390965,59.35898531077837,70.49565710567441,-402.6336098111150,83.80440655022143,6.710827216002261,-62.5148,32.3974,-6.26141,-103.8882268269645,30.23367710847705,18.98452796756022,0.8484633624858758,1.701771092379592
1600883066.239419,72.66487440852043,15.81414919193812,-396.2213388049119,87.87588341842599,13.53110438801776,-20.4163,48.4256,47.6904,-109.8290295833769,27.92163602670004,41.33804194831960,0.8776065624245153,4.517535799660706
1600883178.087833,32.89720491189208,43.26829576736721,-399.8253714695333,98.65448997013834,33.99493483747245,-20.3320,54.4378,48.2720,-62.47744233936046,22.39290248646703,33.61390527050544,1.083782881142195,0.4310450821093231
1600883289.936288,36.47244925202585,45.82291962479102,-406.5621399787532,99.92950275800405,18.11360983840805,-10.2162,54.6333,49.2424,-58.23700518082253,20.21024385611474,40.95520275066400,1.072694103151307,0.5509537620074494
1600883401.784702,70.95091067864560,16.57239719427132,-393.7046630533324,85.14357510573475,3.385558377684492,-16.6363,54.1444,50.8168,-119.7090993028311,25.06395450579380,21.39678942404737,0.4563334523321372,10.00000000000000
1600883513.633156,34.73548868674808,42.53287651937132,-406.3228845696549,99.43445989271655,21.56509300179156,-12.5724,60.1143,39.5440,-41.98342205442295,20.40095746491104,41.38083755789529,1.026200330168096,0.6170106438175811
1600883625.481550,81.83231360777098,26.90819976276489,-386.1976946258565,85.38240327858814,-2.645463638713623,-33.8649,41.2803,52.6603,-103.7826127985521,25.75962542714245,31.40524620302836,0.5534136432546009,3.058475537047685
1600883737.330024,89.12129760709658,36.78164640291746,-385.3595337081279,85.92513687918731,-7.459472389221450,-31.0012,30.8916,62.3668,-90.24104810623729,23.69459505688312,28.88883914030568,0.4597871227186391,2.041923752396183
1600883849.178418,92.23115044766041,7.654283369772508,-387.6141172057370,80.95471410487015,4.558550359039515,-42.7263,40.8927,41.2449,-126.9905455290742,31.20713208390573,23.94791863005740,0.7336110930054973,10.00000000000000
1600883961.026893,120.2801685251673,1.559255267085171,-373.6756730899526,62.56567007082128,13.64156647062086,-54.7535,36.8373,19.1673,56.35774069937100,39.41178843211598,110.7979455783828,0.8922197251977418,1.190163803525143
1600884072.875287,83.67741788089116,89.52034007501499,-313.0260559023080,35.87074066974891,43.15313837399082,-63.5273,26.6910,-17.6948,96.88939468785006,31.64926643642836,29.92988141212882,4.092708542830557,0.7155530683084337
1600884184.723761,91.89036608867751,77.24648985183893,-378.3602054610990,77.09343047101626,52.30508172824401,-61.0773,21.3306,-29.5574,-71.71654287458483,32.30310058182596,20.02080433175548,0.8009158752329235,2.219044379028625
1600884296.572155,71.00260550463133,140.7118066998184,-411.6003031313525,92.66712332139578,15.62674894739504,-64.9052,11.2978,-26.5827,-109.1315661826998,28.08396080407350,26.90000492594439,0.9140442749488158,2.552729390555050
1600884408.420629,111.3554562133717,127.8539580247674,-381.9241434934712,85.10672235578143,27.28144058868688,-61.6736,-11.8944,-21.3414,-74.65245226484998,38.88665918092730,28.82886424744973,0.8889882684441156,3.127529169859472
1600884520.269023,117.6305799139555,110.2471045898447,-371.1523869070392,83.73320849168783,2.871872733400070,-66.2710,-9.34949,9.83079,-66.39230669312060,39.95663391970114,27.02990676962926,0.9739885437862498,2.985431988394186
1600884632.117497,132.5320020162365,97.40113134750125,-358.6575248339780,95.68777412297283,27.07970912958880,-64.4901,-21.8996,8.28253,-52.94467767790321,37.44757131368717,19.60787208845935,0.9161072240453422,1.898058210612699
1600884743.965892,134.1569893178940,104.7812256492634,-367.8422666022284,90.96636627077294,-7.174061529480299,-56.0035,-25.1506,30.2380,-52.97361315327050,41.90633623773015,24.43306497348042,1.034985866031926,2.610696934641383
1600884855.814366,139.4239796089563,101.4867136622101,-370.4288068307002,90.82703898595027,14.75648719094403,-51.8792,-28.4910,22.0899,-61.33129282609800,44.20750641056502,28.70851404764555,0.9542021560924865,2.144745127082544
1600884967.662760,105.4533272842486,93.70503370626284,-379.7125377098344,77.69134561163777,14.11197610739170,-66.6748,16.1857,4.24792,-81.16433467309135,39.82629406842704,24.60796960774466,0.8928924987788595,3.003037462902244
1600885079.511214,164.6422032277793,55.01818379007423,-364.7806172092046,114.5073517889016,2.226577674583125,-53.8308,-19.0914,20.1508,-66.53094018678756,42.00633681360949,15.29620401096411,1.141469556968659,1.630487420883020
1600885191.359628,112.4181299292178,115.2399432824034,-368.1027473749461,72.04958578524698,2.562777252839343,-60.6446,-8.76474,33.1747,-63.75469372307102,43.34000750956784,23.53645162982465,0.9052775737538531,2.270161936798376
1600885303.208082,104.0605683050477,94.69648707119008,-372.5027740659868,78.30148434401680,10.08009402511405,-58.8008,1.44679,36.4088,-70.39547250337107,38.92052743046558,25.28643268923663,0.7824080770232364,2.204340041407974
1600885415.056497,77.54008151905364,42.94116439005015,-402.3083482851571,94.46227749033582,-0.9319014712709435,-26.1541,35.3245,53.6764,-112.0695800819905,26.66335680385022,32.89658394733674,0.7789989673037905,2.196617979618563
1600885526.904951,13.47189518864354,87.64245589787475,-417.2028768060707,96.25925351556594,72.95581109051147,-47.4649,46.2799,12.5948,-82.88753032086716,5.492457856204182,41.25591034336264,1.641872587767763,0.7601556597662368
1600885638.753365,103.8768582772635,43.86228854270011,-369.3441323077369,75.70008412188173,43.43293136664639,-59.1181,27.2804,-6.42539,-75.53736942267690,37.31210074260783,31.43106263936316,0.8926984168436973,3.939126363382423
1600885750.601819,68.97531123639082,56.02930588999767,-403.3851451824316,87.67191260286299,21.35126267932013,-47.2325,38.7104,-15.4478,-106.4983969421172,30.13724183033525,35.39483421859074,0.8801770819776367,2.986090578793987
1600885862.450233,22.68660675585172,55.73244609242366,-425.6475559811062,100.8886480204735,16.57471830587238,-38.0577,53.9130,24.3579,-58.47674610320114,17.80080427679757,37.65645804996917,1.211161288275503,0.6682250801355130
1600885974.298687,15.03233459991567,90.49649141549030,-407.3312786791013,114.2172003305109,48.53808098081112,-38.8776,46.1064,-5.03844,-67.53191198086969,21.29818819534678,46.67622715444113,2.266291800589851,0.9322992899954856
1600886086.147101,119.6562287953737,38.36331404974245,-373.0320919123819,63.29842059802360,21.77865909393614,-42.5423,19.4298,-23.2195,-94.04368976493316,44.93377640934730,22.00009735913974,1.036394207595876,1.231004956256171
1600886197.995555,101.1772776691405,128.7894806092405,-381.0961013607337,85.75015802728406,18.79439035404353,-66.4260,0.186862,4.55508,-78.91890382151500,37.14893341767062,31.08850191121662,0.8996209426038374,3.465337441682051
1600886309.843950,130.7267170481582,31.54442837373768,-364.6260851951374,76.81159467940661,40.93102542084056,-49.8452,20.6200,-18.4480,-63.55552515136573,44.40007878075100,21.01536018852136,1.120268608138875,4.600933720713613
1600886421.692424,111.8113711937122,32.62668300938284,-376.6764767298052,100.3426334598178,66.36782570268660,-33.9929,19.5714,-41.0100,-78.45035551353429,37.28691727733653,24.37048186234661,1.258399887263045,2.247632894375760
1600886533.540878,81.33873905415008,131.4075748270689,-382.8184475286657,65.99210890745607,39.71170052733080,-56.9680,4.48173,-40.4253,-71.81581664075391,40.37592064656443,23.64199288210341,0.8886785356675934,1.937223789340730
1600886645.389292,98.96727097986843,115.8737200993339,-372.7896873600271,90.91904633454182,20.94563517179738,-66.7545,-0.939171,-10.0284,-69.43349840788200,35.40233143123673,28.82076472681135,0.8166925163466557,2.955446947090385
1600886757.237746,106.5407410525985,103.6524222384129,-356.3269599597459,93.91450398337800,23.44756327914304,-68.7950,-3.73889,-4.76229,-57.07480117337805,33.18662836825260,28.16420032076723,0.8928174899929824,3.289788451882291
1600886869.086161,149.4011352516450,85.42917649410060,-306.6892771798114,85.76784082729280,30.12740383867339,-69.4634,-8.95234,-10.1767,65.25920311856596,28.66579450613060,34.66949597446722,2.885200691076186,0.8133896999955024
1600886980.934615,94.89410116687370,141.7521984915238,-365.5383214001578,82.24296768364704,3.116609368603068,-66.5689,-19.0575,13.2722,-56.68901818410546,39.00437043514354,26.53370925851688,0.9510088394240293,2.690877445323397
1600887092.783029,77.58019845058926,146.7236037379070,-379.7299689233288,84.75682482418451,-1.455519172903680,-53.6902,-20.9047,41.1837,-63.46118019675177,30.00234257368125,30.22630129539127,0.6786394642860782,2.307338014456714
1600887204.631483,69.58785876472608,131.2853185644955,-376.9027267879784,71.03447804789758,8.925375240545234,-55.0512,-8.58458,43.2814,-71.33193203357661,34.49885433182581,25.81078130583623,0.6611764200160394,1.646042838359112
1600887316.479897,106.1853661474300,65.03466493141040,-328.5679103971102,77.28584888085616,-52.23329191735917,-52.4276,8.85653,46.0009,90.39516346557210,26.72514990386633,25.21517352353684,1.787645942885349,0.5113831920509400
1600887428.328351,56.35579919121842,40.00306407131937,-410.3912034009085,91.66853496563751,12.69113996943900,-39.6780,41.5412,41.9709,-120.9546327115173,23.09285020856170,26.94451087501972,0.7319538650304840,1.952744332467273
1600887540.176765,99.26791286328032,45.46380908440312,-377.4318497063425,90.91129158282867,-12.24603100409273,-42.9119,17.7186,49.0723,-82.43877336923009,25.92503697807479,26.37179941304647,0.5684016809266634,2.231268805848974
1600887652.025219,22.04170114948479,72.49479980959850,-409.2283388734187,103.3730959503945,31.90563200978022,-25.0020,46.0237,31.0374,-79.42090002794743,17.96677204549809,38.54286533389065,1.139492160834601,0.6038111323972672
1600887763.873614,53.96977498070738,9.601006806512105,-407.3543217985829,92.50094991397339,16.41014407340981,3.62939,65.6256,-2.16087,3.895498038264905,22.99419991356259,65.83401648584231,1.251017855156375,0.8820589187854029
1600887875.722088,78.32670480484772,247.9042663574219,-402.6004936640889,95.34132130528333,-1.972317899932960,-16.9672,35.6658,51.4746,-127.8423580497860,28.59275675734028,22.72115462772861,1.441141549170812,4.713459596245692
1600887987.570482,75.43703280304865,15.78378526715925,-399.4461158765591,87.41434722019046,4.787416854352133,-25.4259,46.2443,41.1979,-123.6498557285264,23.64769541307544,25.83142597090395,0.5529770079039587,2.743355924103607
1600888099.418956,88.05948307172910,14.12283287760412,-396.4233098804740,90.86312753788725,-19.41378142767346,-15.1228,31.6511,39.3973,-28.00091815236867,27.91975945559187,67.70257620090406,1.457446621368623,0.8804259260835964
1600888211.267350,64.95592397925789,30.41659586225226,-428.3106437917522,88.76664123019009,2.578947422669116,16.9178,30.4034,57.4155,-103.6329386805595,27.92827930905693,19.99542631050952,1.625507874513850,1.198577750411023
1600888323.115824,34.55564201556004,33.53905680100750,-403.0368150537569,95.04106669599523,20.25058793199657,41.0293,46.9529,31.2147,-32.50917838794090,19.64486026260471,39.70656952270151,1.218320427803633,0.7060014423893676
1600888434.964279,54.61936730915258,20.11352890321026,-400.5842318228250,89.26771807756602,10.83873141965208,-5.09214,56.9751,32.8784,-9.452281611315552,21.48742228161456,52.24318047699277,0.9941737899240854,0.7081862762794873
1600888546.812693,48.02309135505068,15.17546848250397,-404.4821286093378,91.12970507434096,20.03518123457585,12.1883,64.8972,-16.6532,-10.14786255609388,23.92597718277731,59.47309153825596,1.201939070659683,0.8085954524989147
1600888658.661147,60.67047681809527,95.93629890759442,-406.8406447688520,93.45161815911594,18.61703346366464,11.0344,48.5023,-49.2466,-139.6606460859294,27.13680179594084,23.97395941626307,1.142288570184638,2.116168344674473
1600888770.509561,18.46405145868211,91.47409013504000,-368.9099786093561,84.72696135249964,1.109659490439125,-44.2474,41.0985,-8.69638,-43.27625124797302,16.53352816901007,37.79794370493701,1.124859592480226,0.8602067917764271
1600888882.358015,82.72046948394032,60.55786968957068,-379.5092570662109,86.58219256875277,5.030501751525860,-38.4836,26.1653,-2.40724,-74.20992493579136,29.54025857161776,24.46418650365775,0.8220849032993527,2.723339195728596
1600888994.206429,51.69092915224539,18.14378374688575,-402.3763587237718,94.20905931832877,14.36330504673760,-2.92838,61.8089,-32.6387,-119.7973936531517,24.90979789662802,31.19739565071909,0.9651109335335495,3.559281571563009
1600889106.054883,33.54414094046255,47.76856549881168,-402.5538841663769,99.66590194469751,12.46553998242287,-10.4861,66.1455,-20.8462,-120.6436936893373,20.51277925962032,38.28546634688302,1.232033317873595,0.2935786997129926
1600889217.903278,33.11133870435724,164.5221171712697,-399.9827516731220,104.1501999102852,8.998051347950202,-16.5388,64.3519,-20.6791,-250.4489375976060,23.96897056303614,31.95888285847849,1.789694741023544,0.1659112847131970
1600889329.751752,52.28897826699646,25.31081510198800,-395.4951784936713,92.40880300247908,12.93882777910736,-20.7116,57.0675,-26.7337,-109.8159364322897,24.65480604868324,32.70786202985575,1.027437927141410,3.197526394131833
1600889441.600206,105.2146012893403,11.57667079056906,-367.9241039024751,70.22994950904464,10.69771821498212,-48.4619,37.4046,4.36993,-80.84914845103751,41.93701740753910,15.77681745716984,1.113667995842117,10.00000000000000
1600889553.448620,108.2416097014292,36.17811014198611,-376.9838114544372,75.26878850209454,27.18989622121482,-53.6888,34.5888,-2.69478,-85.17192139840380,38.07594474043044,34.72901187667569,0.7729063252108826,6.786717263328758
1600889665.297074,86.05068833338834,103.6603757272500,-386.5364249540575,78.98651544018075,41.74449240404852,-54.1008,16.9185,-32.0620,-76.55561927614147,36.39455651645405,22.58108688584914,0.7855062681343529,2.097200194357370
1600889777.145488,83.94180175277793,101.4401669348766,-393.3842233552908,84.92119984896949,25.68958909837199,-53.0254,20.3030,-28.8599,-82.31304869698954,28.09184192588957,21.07379657540077,0.6578880422786276,1.906388447074204
1600889888.993942,122.6813476925456,0.000000000000000,-384.5420687057156,71.24621050386436,56.68769828011038,-30.7616,31.4634,-27.2402,-160.2166288348619,35.57940517140342,118.1458010916987,0.8823839556077735,0.5835250885941626
1600890000.842357,84.93359569004902,13.76043608158688,-386.4520305016646,76.50375758642654,32.19878106825961,-27.6369,50.5738,-9.89740,30.50552198412794,26.01130599064842,79.25773069869992,0.5554205175780916,1.448367013436576
1600890112.690811,63.68489416113943,26.30212976045903,-406.0179134088116,93.10012345679947,10.70030560348749,-23.0128,49.4009,44.2329,-126.0276616710449,27.42955277689095,36.11475794303472,0.8247858748748218,2.415798985891203
1600890224.539285,90.83457763451145,30.65178259365348,-397.0827752036552,89.41501904928995,-12.77103791839210,-17.7610,31.6453,58.1744,-109.6232555813142,24.51086039496393,30.00734396357220,0.6984550240128634,3.825765183301481
1600890336.387679,91.81155472204948,140.3104346921841,-378.2445930637907,90.32323029192935,2.395369254278484,-35.4069,35.2345,32.9686,-106.9838026611070,36.42020786419716,20.11648684568420,1.972558593773979,6.657202220652497
1600890448.236153,99.69890753812268,85.10537456143247,-325.8006407652958,71.53636651327469,-30.82843098004706,-54.1981,9.71414,32.4851,78.39900387217175,25.02514483565395,32.01961822667115,1.846470516030731,0.6537672582063769
1600890560.084548,112.6413526422565,81.32100497174442,-372.8948265023896,96.10603816615260,20.24693280167912,-56.0086,4.46993,19.2334,-63.92075043734407,42.04675845881002,17.77757806934589,0.8059892194419803,1.781619146927952
1600890671.933022,111.3597771930067,123.0747064218905,-388.1573186432667,85.81607409244570,25.65598344890666,-57.7967,-11.5213,0.735122,-72.77470473102703,47.22930007683308,27.55813770939679,0.9852784229340674,2.814296002734037
1600890783.781416,93.70838377758488,146.5994020185031,-397.3744960659157,77.67192420084682,22.03828257084651,-58.1380,-11.6597,-13.5923,-82.54306485461453,47.00545458114462,29.06897099698123,1.008480168867447,2.677150132248620
1600890895.629870,104.2979983186604,77.31656471100091,-384.5658290139470,63.25630971647741,15.60851933736492,-59.8725,14.8066,1.66478,-76.70082026537160,52.91000001753507,21.35133374050964,1.140840596447048,2.110759622997778
1600891007.478284,85.65641125486907,102.9487550134140,-404.2865716997064,93.50091746071621,26.44295989689680,-61.1453,18.2742,6.54210,-97.18824210017124,36.60278233692308,24.32487784206185,0.7922560138522203,2.756958933045774
1600891119.326738,100.0511662517882,95.88424347444369,-397.7718568769851,94.18756063390181,18.21561807869561,-59.8955,17.9898,9.52360,-90.98436042305531,34.96727254002208,28.96454963830630,0.7333880114359816,3.388624510126775
1600891231.175212,103.0693660033342,88.69103989878313,-394.1432832765585,79.87404401236832,25.85878718994082,-60.7568,17.9088,8.84333,-84.03600094304312,44.81915159184675,15.94624486906355,0.9269866007798901,1.778520919349853
1600891343.023606,121.6368720920849,59.53856070261719,-385.9514919655179,87.79991509218767,28.49575695676178,-48.0132,23.2345,-9.38539,-76.53804812173013,39.06765248662175,29.77155765079481,0.9197672930293426,3.496558687113120
1600891454.872081,123.8658018813167,47.58148717538229,-382.1180848484155,80.09701920184513,36.22871081457951,-51.7279,24.7041,-3.53864,-71.07937128697027,43.19842753239104,13.73432588368042,0.9373107511954824,1.263239936094521
1600891566.720475,14.09649219743923,143.6545327781298,-322.6017855757588,55.60339554611176,10.43467132626136,-33.7143,28.0476,-5.88913,73.32043569381791,14.83993788287870,45.29038436530311,6.750534271906170,0.9758821240178088
1600891678.568949,104.1545875190533,53.40368399808258,-406.0649931675878,95.99256819464706,37.01615914065318,27.5728,9.26189,-45.6072,-91.79052212987848,42.37735985281245,32.10335510309972,0.9073304392781377,1.519616278406026
1600891790.417343,118.4231472635521,38.63395558377014,-391.5460651580979,81.70912970594910,40.60970897507369,-21.6822,31.6287,-46.0277,-87.93010644047075,35.07067892675642,29.60296092453192,0.6253608310424033,3.425733092815773
1600891902.265817,109.2150850289051,34.70057029010588,-399.9781532057986,80.30999563044948,38.89602774249948,-13.0900,36.2072,-42.6011,-91.69198434481849,37.60475261735714,38.18029599961234,0.6767418493154724,5.283260711690765
1600892014.114211,131.9187942697191,14.53930806157480,-387.5254493006493,80.07311487231345,16.12706454358922,-30.7639,32.0141,-4.94779,-111.1861276538996,46.86441269519899,49.53227655973130,1.040110626299216,5.236270816139758
1600892125.962686,98.65320677862060,72.91896951632422,-327.3318135448382,62.76183617501147,0.1526559965727131,-60.8868,14.4644,13.0410,90.14656062332742,30.49167694088274,35.91367223695359,2.568797307001902,0.6512232261073450
