time,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BR_(RTN)_nT,BT_(RTN)_nT,BN_(RTN)_nT,FIELD_MAGNITUDE_AVG._nT,BULK_FLOW_SPEED_km/s,ELEVATION_ANGLE_Deg,AZIMUTH_ANGLE_Deg,ION_DENSITY_N/cm3,TEMPERATURE_Deg_K
1576195200,-0.4,3.4,-1.2,2.3,-1.1,4.6,391,-2.3,2.6,5.5,73864
1576198800,-0.4,3.5,-0.4,3.3,-0.9,4.4,390,-1.7,2.7,5.2,63822
1576202400,-0.4,3.5,-2,-0.8,2.1,3.6,383,-0.2,1.1,5.7,72007
1576206000,-0.5,3.5,0.2,-2.5,-0.8,3.6,384,-0.9,0.2,5.9,70985
1576209600,-0.5,3.6,-2.1,-2.5,1.3,3.9,376,1.1,1,5.1,53107
1576213200,-0.5,3.6,-1.5,-2.7,-0.4,3.5,372,-0.4,-0.2,5.3,63879
1576216800,-0.5,3.7,-2.5,-0.1,0.7,3.5,383,-1.2,1.1,4.8,62351
1576220400,-0.5,3.7,0.9,1,-1.1,2.7,394,-2.6,1.9,5.3,71913
1576224000,-0.5,3.8,-0.5,3,-1.1,3.6,378,-2.3,2.5,4.4,54103
1576227600,-0.5,3.8,-2.2,1.4,0.4,3.1,375,-1.7,2.1,4,51196
1576231200,-0.5,3.8,-1,2.2,-0.8,3.1,381,-1.3,0.2,3.4,41572
1576234800,-0.5,3.9,-0.8,2.8,-0.3,3.1,382,-1.2,1.2,3.1,38868
1576238400,-0.5,3.9,-1.5,2.4,-0.9,3,381,-2,1.9,3.3,42562
1576242000,-0.5,4,-1.1,1.5,-1.4,2.7,379,-2,1.1,3.9,50982
1576245600,-0.5,4,-2,0.9,-0.5,2.5,374,-0.8,0.7,3.5,46143
1576249200,-0.5,4,-0.3,0.1,-0.8,1.9,372,-0.9,0,4.1,53755
1576252800,-0.5,4.1,1.4,-2.1,0.4,2.7,368,-0.5,-1.5,4.2,44079
1576256400,-0.5,4.1,1.3,-2.5,0.5,3,368,-0.6,-1.5,4.7,39676
1576260000,-0.5,4.2,-1.7,-1.6,0.8,2.9,351,0,-1.1,6.1,41083
1576263600,-0.5,4.2,-2.2,-0.6,1.3,2.9,354,-0.2,-0.7,6,42177
1576267200,-0.5,4.3,-1.7,-1.5,1.3,2.9,351,-0.6,0.3,6.4,46184
1576270800,-0.5,4.3,-2.2,-0.9,1.7,3.4,353,-0.9,1.4,6.2,42180
1576274400,-0.6,4.3,-2.8,2.2,0.6,3.8,362,-1.6,2,4.4,47995
1576278000,-0.6,4.4,-2.8,3,-0.8,4.3,355,-1.4,2,3.4,18758
1576281600,-0.6,4.4,-3,3.1,-1.3,4.5,356,-1.5,2,4.2,20154
1576285200,-0.6,4.5,-3,3.3,-1,4.8,353,-1.3,2.1,4.7,28172
1576288800,-0.6,4.5,-4.5,2.4,0.4,5.2,348,-0.7,1.3,4.7,25090
1576292400,-0.6,4.6,-3.4,0.6,-0.9,3.7,357,-0.3,0.2,8.3,57394
1576296000,-0.6,4.6,-2.7,0,-0.6,3.3,348,-0.1,0.4,8.4,54395
1576299600,-0.6,4.6,-4.8,-1,1.2,5.1,341,0.2,0,5.1,29396
1576303200,-0.6,4.7,-3.4,-2.3,1.7,4.6,347,-0.4,-0.1,6,38424
1576306800,-0.6,4.7,-3.3,0,2.4,4.6,355,-0.3,2.2,7.4,43273
1576310400,-0.6,4.8,-4.3,-1.5,-0.4,4.6,343,-1.1,0.7,5.1,35060
1576314000,-0.6,4.8,-4.3,0.3,0.5,4.4,339,-0.4,2,4,30504
1576317600,-0.6,4.8,-3.7,1.8,1.4,4.3,340,0.1,3.3,4.9,31687
1576321200,-0.6,4.9,-2.8,2.8,1.2,4.2,346,-0.8,3,6.3,37556
1576324800,-0.6,4.9,-2.6,2.7,0.2,4.1,354,-1.5,1.1,7.6,47065
1576328400,-0.6,5,-4.1,1.3,-0.2,4.4,367,-2,-1.1,6.8,65931
1576332000,-0.6,5,-4.4,1.2,0.9,4.9,369,-1.8,-0.9,6.2,57842
1576335600,-0.6,5.1,-6,1.8,1.4,6.4,368,-1.6,-0.7,4.4,33323
1576339200,-0.6,5.1,-5.2,4,1,6.7,386,-1.5,0.4,5.4,55661
1576342800,-0.7,5.1,-4.2,3.8,0.4,5.8,380,-2.5,1,7.2,64699
1576346400,-0.7,5.2,-4.6,4.2,0.5,6.5,384,-3,0.9,7.6,54669
1576350000,-0.7,5.2,-5.3,2.6,0.9,6,390,-3.1,-0.9,8.5,56290
1576353600,-0.7,5.3,-4.9,3.4,0.7,6,389,-3.3,-1.1,9.2,61078
1576357200,-0.7,5.3,-4,5.1,0.7,6.8,383,-3.5,-1.9,8.2,60454
1576360800,-0.7,5.3,-3.3,6.8,0.5,7.9,387,-3.8,-1.2,5.7,80696
1576364400,-0.7,5.4,-1.2,6.7,-1.9,7.5,397,-5.4,-1.2,6.8,80084
1576368000,-0.7,5.4,-3.4,6,0.3,7.2,391,-5.5,-0.7,6.9,87705
1576371600,-0.7,5.5,-2.8,6.1,-1.2,7.6,380,-5.5,0.1,4.7,69081
1576375200,-0.7,5.5,-3,3.4,-2.4,6.7,382,-4.3,-4.2,6.2,70953
1576378800,-0.7,5.6,-1,5.6,-1.6,6,387,-3.1,-3,9.9,50361
1576382400,-0.7,5.6,-1.5,6.2,-1.1,6.6,381,-3.4,-2.3,7,54798
1576386000,-0.7,5.6,-1.8,6.5,-0.1,6.9,376,-2.9,-1.7,4.1,65530
1576389600,-0.7,5.7,-2.7,5.7,0.3,6.6,377,-2.9,-2.6,5.7,54302
1576393200,-0.7,5.7,-3.8,4.8,0.1,6.5,376,-3.5,-2.8,5.2,68543
1576396800,-0.7,5.8,-4.1,4.8,-0.9,6.5,373,-4.8,-1.2,4.4,59025
1576400400,-0.7,5.8,-5.4,2.4,1.1,6.3,360,-3,-3.8,4.8,63470
1576404000,-0.7,5.9,-4.8,3,2.9,6.6,365,-0.8,-1.7,4.5,45970
1576407600,-0.7,5.9,-3.4,4.6,0.7,6.5,375,-3.1,0.3,4.5,44245
1576411200,-0.8,5.9,-4.6,3.6,2.1,6.4,366,-1.7,0,4,41809
1576414800,-0.8,6,-4.8,2.8,3.4,6.7,368,0,0,4.2,46184
1576418400,-0.8,6,-3.2,1,2.4,5.4,397,-0.5,-3.3,4.3,76952
1576422000,-0.8,6.1,-3.5,2.2,1,5,388,-1.5,-1.8,3,68617
1576425600,-0.8,6.1,-3.4,2.6,-1.5,4.9,387,-3.9,-1.1,3.2,72155
1576429200,-0.8,6.1,-1.8,1.9,-1,4.1,401,-2.2,-1.9,4,79512
1576432800,-0.8,6.2,-2.3,0.4,-1.2,3.4,387,-3,-3.9,4,82384
1576436400,-0.8,6.2,-2.2,1.3,-1,3.5,387,-1.9,-1.9,3.7,82337
1576440000,-0.8,6.3,-1.6,2.3,-0.4,3.6,393,-2.9,-1.2,4,96687
1576443600,-0.8,6.3,0.1,3.6,0.8,4,400,-0.1,-0.7,4.5,101355
1576447200,-0.8,6.4,-0.5,-2.2,-3,4.1,391,-2.1,-3.5,4.4,96438
1576450800,-0.8,6.4,-1.3,-2.5,-1.6,3.6,396,-1.4,-3.1,4.5,88904
1576454400,-0.8,6.4,-1,1.5,0.9,2.7,408,-0.9,-1,4,78483
1576458000,-0.8,6.5,0,1.9,2.1,3,410,-0.8,-1,3.8,68759
1576461600,-0.8,6.5,0.4,2.9,1.2,3.4,413,-1.6,0,3.6,64518
1576465200,-0.8,6.6,0.1,2.4,2,3.4,409,-1.4,0.5,3.4,62763
1576468800,-0.8,6.6,-1.5,0.3,2,2.9,402,-1.9,-1,3.8,67833
1576472400,-0.8,6.7,-2.7,0.8,0.1,3.1,392,-3.1,-0.2,3.1,63965
1576476000,-0.8,6.7,-1.6,1.2,-0.7,2.5,398,-3.4,-0.1,3.6,68292
1576479600,-0.9,6.7,-3.6,-0.2,1.3,3.9,370,-0.8,-1.6,2.2,42549
1576483200,-0.9,6.8,-4.1,0.1,0.6,4.2,363,-1.9,-1.5,2,40856
1576486800,-0.9,6.8,-4,1,-0.2,4.2,363,-2.9,-0.7,2.4,49164
1576490400,-0.9,6.9,-3.5,1.3,-1.3,4,364,-4.3,-0.4,2.8,44889
1576494000,-0.9,6.9,-2.1,-0.2,-2.1,3.3,369,-4.8,-1.3,3,50064
1576497600,-0.9,6.9,-2.2,0.4,-2,3.3,363,-5,-0.2,3.4,47654
1576501200,-0.9,7,-2.9,1.6,-0.3,3.4,350,-3.3,1.2,3.1,44716
1576504800,-0.9,7,-1,1.8,-1.9,3.2,364,-5,1.5,3.3,39545
1576508400,-0.9,7.1,-2.8,1.9,-0.8,3.5,346,-4.3,2.5,2.7,36482
1576512000,-0.9,7.1,-2.4,2.5,-0.5,3.6,347,-3.5,2.8,3.1,43541
1576515600,-0.9,7.2,-0.8,3,-1.7,3.6,363,-4.1,2,3.2,40701
1576519200,-0.9,7.2,-0.1,3.3,-1.5,3.7,360,-3.6,1.8,3.3,39155
1576522800,-0.9,7.2,-1.7,2.9,-1.5,4.2,350,-3.2,2,2.9,35487
1576526400,-0.9,7.3,-3.7,2.7,0.8,4.9,350,-2.2,1.1,3.1,43228
1576530000,-0.9,7.3,-3.6,-0.4,2.4,4.5,340,-0.6,-0.3,3.1,41773
1576533600,-0.9,7.4,-2.3,1.6,2.4,3.9,341,0.1,2.5,2.4,35313
1576537200,-0.9,7.4,-2.8,0.7,2.4,3.8,339,0.5,1.2,2.9,41774
1576540800,-0.9,7.5,-3.4,0.3,2.4,4.2,339,0.3,0.8,3.2,37014
1576544400,-1,7.5,-2.2,2.4,-0.2,3.8,350,-2,2.1,3,43061
1576548000,-1,7.5,-2.6,2.5,-0.6,3.8,363,-3.9,0.7,4.6,49711
1576551600,-1,7.6,-2.1,1.5,-0.1,2.7,370,-4,0.5,6.8,45223
1576555200,-1,7.6,-1.6,-0.4,0.2,2,371,-3.7,-0.7,8.2,36401
1576558800,-1,7.7,-2.6,1.3,-0.2,2.9,364,-3.1,-0.1,7.7,34013
1576562400,-1,7.7,-2,0.7,-0.5,2.3,366,-2.5,-0.3,9,29010
1576566000,-1,7.7,-1.8,0.3,-0.6,2.1,366,-2.4,0.1,9.1,28083
1576569600,-1,7.8,-1.5,0,0.3,1.8,366,-3.4,0.2,9.2,25722
1576573200,-1,7.8,-1.4,-0.3,0.4,1.8,368,-3,0.4,9.2,25738
1576576800,-1,7.9,-2,0.1,-1,2.4,351,-2.8,0.1,7.9,26980
1576580400,-1,7.9,-1.9,0.9,-0.2,2.2,346,-2,1.1,7.6,29978
1576584000,-1,8,-1.2,1.1,-0.1,2.1,350,-1.9,1.4,8.6,27072
1576587600,-1,8,-0.5,2.1,-0.6,2.3,353,-1.9,2.3,9.2,26524
1576591200,-1,8,-2.5,1.2,0.1,3,354,-1.8,0.8,8.7,26166
1576594800,-1,8.1,-2.9,0.6,0.5,3.1,353,-1.9,0.1,8.7,26164
1576598400,-1,8.1,-3.8,0.5,0.9,3.9,344,-2.2,0,6.5,19052
1576602000,-1,8.2,-3.3,0.4,1.3,3.6,342,-2.8,0,7.4,19613
1576605600,-1,8.2,-3,0.3,1.6,3.4,342,-3.1,-0.1,7.7,22200
1576609200,-1,8.3,1.3,1.7,-1.2,2.9,347,-3.9,0.4,8.4,32278
1576612800,-1.1,8.3,-1.7,1.6,1.4,3.3,338,-3.3,0.4,7.8,33240
1576616400,-1.1,8.3,-1.8,2.3,1.7,3.5,335,-2.8,0.9,8.2,33696
1576620000,-1.1,8.4,-1.5,1.3,2.6,3.4,337,-2.5,1.2,9.3,34214
1576623600,-1.1,8.4,-0.7,1.6,1.1,2.9,340,-2.3,1.5,10.6,36404
1576627200,-1.1,8.5,-2.2,2.8,1.3,4.4,344,-2.7,3.5,11.9,38302
1576630800,-1.1,8.5,-1.2,0.5,-2.1,3.8,350,-2.4,4,18.3,29619
1576634400,-1.1,8.5,2.1,-2.3,-0.4,4.4,369,-2.4,4.7,28.4,28365
1576638000,-1.1,8.6,4.3,-5,2.3,8.3,392,-2.9,1.3,14.4,68270
1576641600,-1.1,8.6,4.5,-3.5,-0.1,7.1,398,-1.1,-0.3,13.3,81274
1576645200,-1.1,8.7,-0.2,1.1,-2.3,5.6,408,-0.1,-0.2,13.4,104770
1576648800,-1.1,8.7,5.2,-4.4,1.8,7.3,423,0.8,-0.7,10.9,129642
1576652400,-1.1,8.8,3.1,-5.4,4.2,8,426,-0.3,-0.4,11.6,137639
1576656000,-1.1,8.8,3.5,-3.7,4.7,8.3,439,-0.2,-1.7,11.3,160706
1576659600,-1.1,8.8,1.8,-3.7,1.1,6.8,454,0.4,-2,12.5,180164
1576663200,-1.1,8.9,2.8,-7.3,-0.3,9.1,462,-1.6,1,10.7,166399
1576666800,-1.1,8.9,3.3,-6.7,-2.1,9.5,498,-2.6,-5,7.6,279771
1576670400,-1.1,9,2.4,-6.6,-0.9,8,508,-2.1,-5.4,7,283511
1576674000,-1.1,9,1.7,-1.8,0.1,6.2,518,-2.8,-6.4,6.6,323501
1576677600,-1.1,9.1,1.7,-4.3,3.4,6.9,529,-5.3,-3.3,5.2,233433
1576681200,-1.2,9.1,2,-4.1,-3.5,7,530,-0.4,-3.3,4.5,230147
1576684800,-1.2,9.1,4.2,0,-4.8,6.8,524,0.3,-5.7,5.4,191820
1576688400,-1.2,9.2,5,-3.9,-0.2,7,506,-0.7,-3.3,4.3,181328
1576692000,-1.2,9.2,5.3,-4,0.8,7.5,514,-0.7,-4.6,4.5,200520
1576695600,-1.2,9.3,5.1,-4.2,2.7,7.6,520,-0.9,-2,4.4,188402
1576699200,-1.2,9.3,3.3,-0.9,3.7,5.8,526,-0.7,-2.3,4.1,172370
1576702800,-1.2,9.3,0.1,-0.4,2.7,4.3,540,1.7,-4,4.6,202198
1576706400,-1.2,9.4,0.3,-2.8,1.9,4.2,530,0.9,-3.3,4.4,168302
1576710000,-1.2,9.4,-1.2,-4.1,1.6,5.5,516,-3.2,-1.5,6,98348
1576713600,-1.2,9.5,-2.3,-4.5,0,5.9,516,-2.2,-1,7.6,85934
1576717200,-1.2,9.5,-1.6,-4.5,-0.3,5.3,510,-3.1,-2,9,99156
1576720800,-1.2,9.6,-2.1,-5.1,1.1,6,516,-3.7,-1.3,8.2,100807
1576724400,-1.2,9.6,-0.5,-3.5,0.2,5.4,519,-5.1,-1.9,5.7,198858
1576728000,-1.2,9.6,0.3,-2.7,-0.7,5.9,518,-5.6,-2.8,5.3,206022
1576731600,-1.2,9.7,2.5,0.1,1.4,5,512,-5.7,-3.7,6.1,196722
1576735200,-1.2,9.7,2.5,-1,-2.2,4.8,502,-4.3,-2.7,5.8,195638
1576738800,-1.2,9.8,-0.9,-2.9,-2.4,5.2,514,-3.4,-1.5,5.8,178033
1576742400,-1.2,9.8,-1.7,-0.6,-1.9,5.1,511,-3.4,-2.2,4.9,153157
1576746000,-1.2,9.9,-1.2,-3.1,-0.8,4.3,515,-3.3,-0.4,5.1,144477
1576749600,-1.3,9.9,2.1,-1.5,-2.2,3.8,513,-1.3,-1.5,4.1,106808
1576753200,-1.3,9.9,-0.6,-3.3,1.1,3.7,529,-2.6,0.8,3.5,79016
1576756800,-1.3,10,-1.1,-3,0.4,3.6,527,-1.7,0.9,3.4,74731
1576760400,-1.3,10,-0.9,-2.7,0,3.3,527,-1.6,0.9,3.3,86833
1576764000,-1.3,10.1,-0.3,-2.7,-0.2,3.5,520,-1.5,0.8,3.2,83956
1576767600,-1.3,10.1,0.2,-2.5,0.6,3.5,512,-2.1,0.7,3.4,83937
1576771200,-1.3,10.1,-1,-3.2,0.4,3.8,509,-1.9,1.1,3.4,74795
1576774800,-1.3,10.2,-0.4,-3,0.9,3.5,508,-2,1.4,3.7,84290
1576778400,-1.3,10.2,-0.4,-3.2,-0.8,3.7,506,-0.7,0.8,3.5,83738
1576782000,-1.3,10.3,0,-2.8,-0.4,3.4,498,-1.1,0.7,3.7,87558
1576785600,-1.3,10.3,2.8,-0.2,0.8,3.3,482,-2.1,-1.2,3.8,87087
1576789200,-1.3,10.4,3.2,0,-0.3,3.6,477,-1.4,-1.4,3.7,85872
1576792800,-1.3,10.4,2,-1.7,-0.2,3.1,480,-1.5,-0.4,4.2,98462
1576796400,-1.3,10.4,2.3,-0.9,1,3.2,479,-2,-1.2,4.5,98065
1576800000,-1.3,10.5,1,-0.4,1.1,2.9,480,-2,-1.6,4.7,93881
1576803600,-1.3,10.5,0.2,-0.6,0.4,3.1,481,-2.1,-1.3,4.2,79009
1576807200,-1.3,10.6,-2,-2.1,0.3,3.2,490,-2.2,-0.2,4.2,74424
1576810800,-1.3,10.6,-2,-1.8,-0.3,3.2,485,-1.8,-0.1,4.2,74626
1576814400,-1.3,10.7,-2.2,-1.7,0.5,3.2,484,-2.4,0.2,4.2,70275
1576818000,-1.4,10.7,-1,-2,-0.1,2.8,474,-2.1,0.4,4.4,71110
1576821600,-1.4,10.7,-1.6,-2,0,3,472,-2.3,0.7,4.3,66561
1576825200,-1.4,10.8,-2.5,-1.7,0.1,3.2,470,-2.8,0.4,4.2,59079
1576828800,-1.4,10.8,-2.3,-2.1,0.7,3.3,468,-3.2,0.8,4.3,57406
1576832400,-1.4,10.9,-2.6,-1.7,0.8,3.3,468,-3.6,0.6,4.2,52087
1576836000,-1.4,10.9,-2.1,-1.9,0.9,3.3,463,-3.5,0.9,3.9,56032
1576839600,-1.4,10.9,-1,-2.7,0.1,3.3,454,-2.5,1.4,4.1,60258
1576843200,-1.4,11,1.2,-2.2,-1.3,3.5,438,-1.5,1.5,3.8,58151
1576846800,-1.4,11,3.1,-1.7,-0.6,3.7,426,-2.4,1.3,3.2,52882
1576850400,-1.4,11.1,3.4,-0.5,-1.1,3.7,421,-2.2,0.3,3.2,50464
1576854000,-1.4,11.1,3,-0.9,-0.4,3.3,430,-3,0.4,3.5,63103
1576857600,-1.4,11.2,1.8,-2.2,-0.5,3.4,432,-2.5,1.4,3.8,61090
1576861200,-1.4,11.2,2.7,-0.4,-0.6,3.1,431,-2.2,-0.1,4.1,64193
1576864800,-1.4,11.2,2.8,-0.7,-0.5,3.3,430,-2.2,0.4,4.2,63082
1576868400,-1.4,11.3,2.2,-2.1,0.9,3.4,430,-2.8,1.8,4.7,62099
1576872000,-1.4,11.3,0.1,-3.5,-0.1,3.6,438,-2.4,2.3,5,64100
1576875600,-1.4,11.4,-0.3,-3.2,-0.2,3.6,437,-2.4,2.2,4.9,59475
1576879200,-1.4,11.4,0.3,-1.9,-0.9,2.8,432,-1.9,0.9,5.6,69524
1576882800,-1.4,11.5,-1.5,-2.8,-0.3,3.5,441,-2.2,1.6,5.4,56321
1576886400,-1.5,11.5,1.6,0.4,-1.7,3.6,423,-1.3,-0.5,5.2,65116
1576890000,-1.5,11.5,2.2,0.3,-1,3.8,418,-1.3,0.2,4.8,70228
1576893600,-1.5,11.6,2.4,-1.7,0.8,3.7,415,-2.5,1.8,4.7,71044
1576897200,-1.5,11.6,2.3,1.7,0.6,3.8,411,-2.5,-0.5,4.3,67405
1576900800,-1.5,11.7,2.8,1.4,1.3,3.7,412,-2.1,-0.3,5.2,58637
1576904400,-1.5,11.7,2.5,-2.3,1.1,3.8,410,-1.9,0.8,6.5,57986
1576908000,-1.5,11.7,0.6,-3.3,-1.6,4.1,411,-1,1.8,6.2,53449
1576911600,-1.5,11.8,-1.1,-1.7,-2.8,3.7,411,-0.6,0.6,5.7,52912
1576915200,-1.5,11.8,-1.7,-2,-1.6,3.6,409,-1.6,0.6,5.6,53007
1576918800,-1.5,11.9,0.8,-2.7,0,3.5,399,-2.3,1.2,6.3,58284
1576922400,-1.5,11.9,2.1,-0.9,1,4,394,-3.1,0.4,5.9,52295
1576926000,-1.5,12,-0.9,-1.7,-0.7,4,404,-1.6,1.4,5.6,58756
1576929600,-1.5,12,1.8,1.4,1.1,4.6,385,-3.1,-0.2,5,45667
1576933200,-1.5,12,3.9,1.7,0.3,4.4,369,-2.6,-1.6,3.2,39421
1576936800,-1.5,12.1,4.1,1,0,4.3,369,-2.4,-0.8,4.1,49178
1576940400,-1.5,12.1,3.3,1.6,-1,4,369,-1.6,-0.7,4.5,45678
1576944000,-1.5,12.2,3.4,0.4,-0.9,3.6,362,-0.8,-0.3,3.5,37863
1576947600,-1.5,12.2,3.4,-0.3,-1.3,3.7,358,-0.6,0,3.7,37757
1576951200,-1.5,12.3,2.8,-1.5,-0.3,3.4,358,-1.3,0.8,4.2,42905
1576954800,-1.6,12.3,3.1,-1.5,-0.2,3.5,350,-1.3,1.6,3.2,30997
1576958400,-1.6,12.3,3.2,-1.5,-0.3,3.5,343,-1.3,1.4,3.1,30744
1576962000,-1.6,12.4,3.2,-1.6,-0.1,3.7,347,-1.6,2.2,3.5,32875
1576965600,-1.6,12.4,3.2,-1.6,-0.3,3.9,347,-1.8,1.5,4.3,36249
1576969200,-1.6,12.5,1.9,-3.1,-0.1,4.3,361,-2.2,2.5,5.3,44898
1576972800,-1.6,12.5,4.4,0.3,-1,4.7,339,-1,-0.6,4.4,29240
1576976400,-1.6,12.5,4.1,-1.2,1.3,4.6,340,-4.1,1.2,4.7,31917
1576980000,-1.6,12.6,4.2,-0.5,0.5,4.4,337,-3,0.8,4.7,32238
1576983600,-1.6,12.6,2.5,-2,1.2,4.2,345,-4.1,1.1,5.1,38519
1576987200,-1.6,12.7,0,-3.9,-0.9,4.3,353,-2.1,2.9,5.1,30295
1576990800,-1.6,12.7,-1.1,-4.3,-1.5,4.8,356,-1.4,3,5.4,25863
1576994400,-1.6,12.8,-0.8,-4.8,-0.6,5,352,-2,2.9,5.5,31944
1576998000,-1.6,12.8,-0.4,-4,1.5,4.6,349,-3.6,2.9,4.6,38275
1577001600,-1.6,12.8,1.4,-4,-0.2,4.3,336,-1.9,2.7,4.1,37004
1577005200,-1.6,12.9,-1,-3.9,0,4.4,350,-2.2,2.8,5.6,32024
1577008800,-1.6,12.9,1.2,-3.6,0.2,4.2,339,-3.1,2.9,4.7,28760
1577012400,-1.6,13,2.6,-3.8,-0.8,5.1,330,-2.5,2.9,3.9,26210
1577016000,-1.6,13,5,-1.4,0.2,5.2,316,-2.9,1.3,4.1,29551
1577019600,-1.6,13.1,4.9,0.1,0.4,5,312,-3.1,-0.3,2.6,26724
1577023200,-1.7,13.1,4.3,1.9,0.7,4.9,320,-3.8,-3.5,3.8,31585
1577026800,-1.7,13.1,3.8,3.2,0.5,5,327,-3.4,-3.5,5.1,31681
1577030400,-1.7,13.2,1.6,-0.1,1.4,4.5,339,-4.4,-1.1,5.8,43217
1577034000,-1.7,13.2,1.3,-3.3,1.2,4.2,336,-3.4,1.9,5.4,52003
1577037600,-1.7,13.3,1.5,-1.8,-2,4.5,334,0.1,0.5,5.7,49535
1577041200,-1.7,13.3,-2.5,-3.4,-0.3,4.4,352,-2.1,0.7,7,41578
1577044800,-1.7,13.3,-2.5,-3.4,-1.9,4.8,350,-1.6,1,6.3,49766
1577048400,-1.7,13.4,1.1,-3.7,0.8,5.2,336,-4.2,1.1,4.6,56309
1577052000,-1.7,13.4,4.9,-3,1.7,6,350,-3.1,-0.7,2.4,34589
1577055600,-1.7,13.5,3.9,-3.7,1.8,6,354,-3.3,1.6,2.5,38762
1577059200,-1.7,13.5,1.9,-4.5,0.9,5.1,349,-3.3,1.8,2.6,50840
1577062800,-1.7,13.6,3,-4.6,1.4,5.7,355,-3.6,2.4,2.5,45728
1577066400,-1.7,13.6,2.4,-5,0.6,5.6,355,-2.7,2.7,2.2,50631
1577070000,-1.7,13.6,1.3,-5.3,-0.4,5.7,360,-2.5,3.8,2.9,42240
1577073600,-1.7,13.7,-0.6,-5.3,-1,5.6,373,-1.5,3.2,3.9,39145
1577077200,-1.7,13.7,-1.7,-4.5,-1,5.1,373,-1.2,2.6,5,44551
1577080800,-1.7,13.8,0.7,-5,-0.6,5.2,353,-1.2,3.5,5.2,44442
1577084400,-1.7,13.8,2.6,-4.3,0.5,5.1,338,-2.1,3,5.6,43068
1577088000,-1.7,13.9,3.9,-2.7,2.4,5.6,332,-4.1,1,4.5,31545
1577091600,-1.7,13.9,4.2,-0.2,1.6,4.9,359,-0.7,-2.3,5.9,66810
1577095200,-1.8,13.9,2.7,-1.9,-1.7,4.9,366,-0.3,-1.5,8.2,78234
1577098800,-1.8,14,0.1,-0.4,-4.5,4.8,362,-0.2,-1,8.3,71299
1577102400,-1.8,14,-1.2,-0.6,-4.3,4.7,354,-0.6,-1,6.5,62201
1577106000,-1.8,14.1,-0.8,1.2,-2.4,3.6,355,-1.3,-0.4,6.5,64232
1577109600,-1.8,14.1,-2.3,0.1,-2.9,3.8,355,-0.8,-0.7,5.3,61121
1577113200,-1.8,14.1,-1.8,-1.5,-0.9,3.3,349,-2.3,-0.2,5.1,59640
1577116800,-1.8,14.2,-2.1,-2,-0.1,3.2,346,-1.6,-0.4,4.6,53965
1577120400,-1.8,14.2,0.6,-0.6,-0.7,2.4,339,-0.8,-1.7,4.6,52464
1577124000,-1.8,14.3,0.5,-1.9,-0.2,2.8,340,-1.3,-1.5,4.8,48406
1577127600,-1.8,14.3,1.4,-1.8,0.1,2.7,341,-0.6,-1.4,4.4,46479
1577131200,-1.8,14.4,2.2,-0.4,0.5,2.4,339,-0.4,-1.7,4.5,45733
1577134800,-1.8,14.4,1.6,0,-1.1,2.2,343,-0.1,-1.2,4.5,44135
1577138400,-1.8,14.4,0.8,-0.1,-2,2.2,348,0.4,-1.4,4.2,40567
1577142000,-1.8,14.5,-0.2,-0.7,-0.6,1.6,350,1.2,-0.7,4.5,45700
1577145600,-1.8,14.5,-1.6,-1,-0.7,2.7,347,0.7,-1.1,4.5,38373
1577149200,-1.8,14.6,0.1,-0.5,-0.6,2.4,331,0.8,-2,5.4,48596
1577152800,-1.8,14.6,-1.1,-2.2,-1.1,3.1,334,1.2,-0.5,5.8,43324
1577156400,-1.8,14.7,1.5,-1.4,1.5,3.3,316,-1.8,-1.6,5.5,37789
1577160000,-1.8,14.7,1.4,-2.8,1.7,4.3,320,-1.7,0,6.3,34326
1577163600,-1.9,14.7,0.2,-3.2,2.4,4.3,319,-3.4,-0.8,7.9,31856
1577167200,-1.9,14.8,-1.6,-3.4,1.2,4.6,321,-1.7,-0.7,7.2,38024
1577170800,-1.9,14.8,-2.7,-3.2,-0.9,4.5,325,-0.1,0,7.7,36166
1577174400,-1.9,14.9,-0.6,-3.4,-0.5,4.3,317,-0.9,-0.9,6.9,34632
1577178000,-1.9,14.9,2.8,-2.4,2.1,5.4,316,-2.2,-1.6,4.2,29909
1577181600,-1.9,14.9,3.7,-1.2,3.3,5.4,315,-2.5,-2.1,4,27031
1577185200,-1.9,15,-0.2,-3.6,0,4.4,341,1.3,-2.2,5.8,40579
1577188800,-1.9,15,1.4,-1.6,1.1,3.7,329,-0.5,-3.1,5.8,43584
1577192400,-1.9,15.1,-0.3,-2.2,0.2,3.3,341,0.2,-2.2,6.2,41456
1577196000,-1.9,15.1,1.2,-2.3,0.5,3.1,327,-0.3,-1.9,5.6,39917
1577199600,-1.9,15.2,2,-1.7,0.5,3,316,-0.7,-2.6,5.4,37101
1577203200,-1.9,15.2,2.5,-2.2,-0.3,3.4,310,0,-1.3,4.8,29790
1577206800,-1.9,15.2,3.1,-2.1,0.2,3.8,308,-0.7,-0.4,4.4,25224
1577210400,-1.9,15.3,3.1,-2.4,0.6,4.1,311,-0.9,0.5,4.5,22226
1577214000,-1.9,15.3,3.3,-2.5,0,4.3,309,-0.1,0.9,4.6,24433
1577217600,-1.9,15.4,3.1,-3.2,1.2,4.6,307,-1,1.2,5.4,18231
1577221200,-1.9,15.4,2.7,-3.5,0.8,4.6,309,-0.7,1.9,5.8,17739
